feature	Peptoniphilaceae	Oscillospiraceae	Lachnospiraceae	Campylobacteraceae	Phyllobacteriaceae	Pseudomonadaceae	Peptostreptococcaceae	Streptococcaceae	Clostridiaceae	Veillonellaceae	Enterobacteriaceae	Lactobacillaceae	Eubacteriales_unclassified_order	Anaerovoracaceae	Acutalibacteraceae	Lysobacteraceae	Bacteroidaceae	Propionibacteriaceae	Moraxellaceae	Rhizobiaceae	Staphylococcaceae	Oxalobacteraceae	Eubacteriales.Family.XIII..Incertae.Sedis	Enterococcaceae	Tissierellia_unclassified_class	Pasteurellaceae	Planococcaceae	Corynebacteriaceae	Bacillaceae	Erysipelotrichaceae	Brucellaceae	Burkholderiaceae	Gemellaceae	Anaerotignaceae	Fusobacteriaceae	Tannerellaceae	Carnobacteriaceae	Prevotellaceae	Porphyromonadaceae	Sphaerotilaceae	Atopobiaceae	Yersiniaceae	Sphingomonadaceae	Sutterellaceae	Aerococcaceae	Natronincolaceae	Erwiniaceae	Acidaminococcaceae	Pectobacteriaceae	Bruguierivoracaceae	Vibrionaceae	Actinomycetaceae	Microbacteriaceae	Morganellaceae	Methylobacteriaceae	Hafniaceae	Methylocystaceae	Comamonadaceae	Burkholderiales_unclassified_order	Selenomonadaceae	Aeromonadaceae	Filifactoraceae	Tissierellaceae	Neisseriaceae	Rhodocyclaceae	Flavobacteriaceae	Listeriaceae	Sterolibacteriaceae	Devosiaceae	Chromobacteriaceae	Weeksellaceae	Alcaligenaceae	Acetobacteraceae	Sphingosinicellaceae	Hyphomicrobiaceae	Micrococcaceae	Caulobacteraceae	Nitrobacteraceae	Nautiliaceae	Zoogloeaceae	Boseaceae	Leptotrichiaceae	Hyphomicrobiales_unclassified_order	Stappiaceae	Erythrobacteraceae	Gallionellaceae	Nostocaceae	Beijerinckiaceae	Xanthobacteraceae	Blastochloridaceae	Paracoccaceae	Stellaceae	Roseobacteraceae	Azospirillaceae	Betaproteobacteria_unclassified_class	Synechococcaceae	Oscillatoriaceae	Zymomonadaceae
2022_04_20_neg_ctrl1_16S_PMAPS	-1.51897811598083	-6.3320599196871	-4.37107697833638	-5.21787070792444	-11.9136789773339	-10.6912865559974	-2.89223626535726	-5.51374837044525	-9.95432096183124	-4.09562945448005	-3.18878621546826	-8.97507952199803	-8.54444516766817	-6.17671338316768	-15.0836039787762	-9.15286664121331	-10.1767133831677	-17.3691627957267	-18.5651839120823	-18.76895318841	-10.8356764653326	-7.78898322988458	-8.16474074150161	-10.2256229836486	-4.9427742080032	-8.355683524213	-18.5807443704987	-18.5651839120823	-16.6381530492481	-12.7616758838888	-17.76895318841	-3.78210778379365	-15.4793381941495	-18.76895318841	-10.9136789773339	-8.87415061314725	-11.3831642606351	-6.92373264199781	-10.2762490567186	-10.3287164766127	-10.8356764653326	-11.1767133831677	-4.13086273158971	-17.0734616935627	-9.87415061314725	-11.3831642606351	-11.498641478055	-8.91367897733389	-13.498641478055	-12.7616758838888	-15.0836039787762	-15.0836039787762	-16.9029167771886	-13.0836039787762	-10.3287164766127	-10.7616758838888	-17.0491040424278	-10.3287164766127	-14.0836039787762	-16.8492096005693	-15.0836039787762	-12.7616758838888	-12.498641478055	-16.5369756656106	-17.1843717370997	-16.5115055957925	-18.5651839120823	-15.0836039787762	-18.76895318841	-15.0836039787762	-17.9919314431665	-12.7616758838888	-13.0836039787762	-9.99614113752586	-15.0836039787762	-17.0491040424278	-18.76895318841	-5.78439596038892	-18.5807443704987	-18.76895318841	-15.0836039787762	-16.7842002950055	-15.628958093399	-16.770999340384	-12.7616758838888	-18.76895318841	-17.76895318841	-16.5714267680553	-17.6859190752726	-15.0836039787762	-10.9136789773339	-18.3691627957267	-18.3691627957267	-18.0734616935627	-17.6381530492481	-18.5807443704987	-14.5660540381711	-15.0836039787762
2022_04_20_neg_ctrl4_16S_PMAPS	-15.9029167771886	-18.3691627957267	-15.0976618183155	-14.5126993175944	-7.67976157351685	-8.32361776329158	-15.4903495057393	-3.44097471392974	-17.0902158201331	-3.53245487473656	-16.4903495057393	-16.4903495057393	-18.3691627957267	-18.3691627957267	-16.0836039787762	-14.8803046523577	-17.5807443704987	-9.15369276184927	-10.0016896684042	-18.76895318841	-8.23615492204124	-11.3236177632916	-15.0672145628855	-10.7386552625704	-13.577192765687	-5.22558568033105	-18.5807443704987	-18.5651839120823	-16.6381530492481	-18.5807443704987	-17.76895318841	-0.611950789727231	-12.3236177632916	-18.76895318841	-16.5841991544598	-15.4641415417066	-10.7386552625704	-8.62317804515049	-15.8929222236306	-18.6859190752726	-18.0734616935627	-10.3236177632916	-3.3988052596858	-17.0734616935627	-11.3236177632916	-17.6859190752726	-17.1843717370997	-12.3236177632916	-17.0902158201331	-18.3691627957267	-17.9919314431665	-16.0836039787762	-16.9029167771886	-17.3691627957267	-18.76895318841	-17.9919314431665	-17.0491040424278	-11.3236177632916	-12.3236177632916	-16.8492096005693	-18.76895318841	-18.0734616935627	-18.3691627957267	-5.80005580723456	-17.1843717370997	-16.5115055957925	-18.5651839120823	-17.5651839120823	-18.76895318841	-18.5651839120823	-17.9919314431665	-10.7386552625704	-18.3691627957267	-10.3236177632916	-18.76895318841	-7.41672716768306	-18.76895318841	-18.6859190752726	-18.5807443704987	-18.76895318841	-16.5714267680553	-16.7842002950055	-15.628958093399	-16.770999340384	-18.6859190752726	-18.76895318841	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-18.3691627957267	-18.3691627957267	-18.3691627957267	-18.0734616935627	-12.3236177632916	-18.5807443704987	-14.5660540381711	-18.5807443704987
2022_07_11_neg KO 1_16S_PMAPS	-6.88287554211711	-13.0144467356573	-4.58585392648703	-6.9822479132692	-9.5994092363785	-11.5405155473249	-5.46327254839247	-2.22890344913983	-10.6608097810426	-3.31342913045029	-13.3770168150421	-10.629782885422	-13.8624436422123	-5.55319468139568	-16.0836039787762	-14.8803046523577	-11.2774811414911	-8.2956284882014	-11.4294842349362	-18.76895318841	-9.32639074197208	-11.5994092363785	-7.95555304660378	-7.1399776177412	-13.577192765687	-4.07421471814559	-18.5807443704987	-8.4361788875102	-12.3770168150421	-10.9364442236561	-16.1843717370997	-2.08922199813131	-5.09293635077605	-16.1843717370997	-3.90882918101293	-6.82242796336442	-8.37701681504205	-5.41784282850079	-8.90824733182542	-16.1843717370997	-7.75391918543412	-14.5994092363785	-5.2381964963761	-17.0734616935627	-6.78562804516146	-12.7249401184624	-16.1843717370997	-13.3770168150421	-17.0902158201331	-16.1843717370997	-10.9364442236561	-6.16617155828643	-16.9029167771886	-16.1843717370997	-18.76895318841	-17.9919314431665	-17.0491040424278	-14.1843717370997	-18.3589687813473	-5.70965179057317	-18.76895318841	-7.1815567214926	-18.3691627957267	-6.36898844128612	-16.1843717370997	-7.58445889491253	-18.5651839120823	-17.5651839120823	-18.76895318841	-18.5651839120823	-13.8624436422123	-13.8624436422123	-18.3691627957267	-10.8989695182374	-18.76895318841	-7.4735653034003	-18.76895318841	-18.6859190752726	-16.1843717370997	-16.1843717370997	-16.5714267680553	-5.15232601016885	-15.628958093399	-16.770999340384	-14.5994092363785	-16.1843717370997	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-18.3691627957267	-18.3691627957267	-18.3691627957267	-18.0734616935627	-17.6381530492481	-18.5807443704987	-14.5660540381711	-18.5807443704987
2022_07_11_neg KO 2_16S_PMAPS	-7.69953697782736	-18.3691627957267	-4.17760821759224	-6.85811000415402	-7.77099934038398	-18.6859190752726	-6.27314750343286	-1.98503609330671	-9.5421806498881	-2.65921160458297	-13.1860368396628	-11.6835364991336	-14.1860368396628	-7.94445085309307	-16.0836039787762	-14.8803046523577	-15.770999340384	-11.1271431506093	-9.88835629102214	-15.770999340384	-9.24743738432697	-14.770999340384	-9.6212522208793	-7.44008246226936	-13.577192765687	-3.5012882192412	-18.5807443704987	-11.6010743389417	-13.4490712454966	-9.5230718269404	-15.770999340384	-1.90362406381852	-5.62889228308143	-15.770999340384	-5.54338339696976	-12.0705596222429	-8.66247488360581	-5.80233254718877	-14.1860368396628	-18.6859190752726	-11.8641087447755	-14.770999340384	-8.73757633884653	-17.0734616935627	-7.97009944046368	-12.6010743389417	-13.770999340384	-11.8641087447755	-14.770999340384	-18.3691627957267	-10.9130183452564	-7.9255092894396	-16.9029167771886	-14.1860368396628	-11.3786819176052	-17.9919314431665	-17.0491040424278	-14.770999340384	-18.3589687813473	-5.1572098759114	-18.76895318841	-7.17108649819685	-18.3691627957267	-8.16366902663437	-17.1843717370997	-10.6835364991336	-18.5651839120823	-15.770999340384	-18.76895318841	-13.770999340384	-7.77664590352512	-14.1860368396628	-18.3691627957267	-17.3691627957267	-18.76895318841	-8.96364441832638	-18.76895318841	-18.6859190752726	-18.5807443704987	-18.76895318841	-16.5714267680553	-6.79371941688406	-15.628958093399	-15.770999340384	-18.6859190752726	-18.76895318841	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-18.3691627957267	-18.3691627957267	-18.3691627957267	-18.0734616935627	-17.6381530492481	-18.5807443704987	-14.5660540381711	-18.5807443704987
2022_07_11_neg KO 3_16S_PMAPS	-1.33520007042098	-4.07738337385821	-3.98951061783287	-2.70343597060101	-12.7708703313575	-18.6859190752726	-6.72647621199908	-4.13787513421458	-9.77087033135753	-4.66758252294551	-4.49009956122693	-12.7708703313575	-6.77087033135753	-6.66234587457936	-10.1859078306364	-14.8803046523577	-7.41331832673945	-17.3691627957267	-18.5651839120823	-18.76895318841	-8.31143871272024	-17.2934716488381	-5.47624958246591	-9.60094532991522	-3.90359159164787	-6.96351540929993	-18.5807443704987	-18.5651839120823	-16.6381530492481	-10.4489422364702	-17.76895318841	-5.07738337385821	-9.18590783063638	-18.76895318841	-9.07043061321644	-15.4641415417066	-10.7708703313575	-8.60094532991522	-8.68340749010719	-18.6859190752726	-18.0734616935627	-16.1039024622767	-7.34460557665544	-17.0734616935627	-9.60094532991522	-17.6859190752726	-17.1843717370997	-16.9354643519871	-12.7708703313575	-18.3691627957267	-12.7708703313575	-10.7708703313575	-16.9029167771886	-17.3691627957267	-11.7708703313575	-17.9919314431665	-17.0491040424278	-12.7708703313575	-18.3589687813473	-16.8492096005693	-18.76895318841	-12.7708703313575	-12.7708703313575	-12.7708703313575	-17.1843717370997	-16.5115055957925	-18.5651839120823	-17.5651839120823	-18.76895318841	-18.5651839120823	-17.9919314431665	-18.76895318841	-18.3691627957267	-12.7708703313575	-18.76895318841	-17.0491040424278	-12.7708703313575	-18.6859190752726	-18.5807443704987	-18.76895318841	-16.5714267680553	-16.7842002950055	-15.628958093399	-16.770999340384	-18.6859190752726	-18.76895318841	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-18.3691627957267	-18.3691627957267	-18.3691627957267	-18.0734616935627	-17.6381530492481	-18.5807443704987	-14.5660540381711	-18.5807443704987
2022_07_11_neg KO 4_16S_PMAPS	-15.9029167771886	-18.3691627957267	-10.929258408637	-14.5126993175944	-7.02236781302845	-18.6859190752726	-15.4903495057393	-1.22881869049588	-17.0902158201331	-4.35940280030603	-10.929258408637	-9.92925840863697	-18.3691627957267	-18.3691627957267	-16.0836039787762	-14.8803046523577	-17.5807443704987	-10.929258408637	-3.81031733591347	-18.76895318841	-15.7999392660634	-17.2934716488381	-15.0672145628855	-8.34429590791582	-13.577192765687	-2.03444064532903	-18.5807443704987	-9.92925840863697	-10.929258408637	-18.5807443704987	-17.76895318841	-7.75933340719466	-3.51986747249927	-18.76895318841	-6.12190348657937	-9.92925840863697	-16.5841991544598	-15.7492409390223	-9.92925840863697	-18.6859190752726	-18.0734616935627	-10.929258408637	-7.22881869049588	-17.0734616935627	-16.5841991544598	-17.6859190752726	-17.1843717370997	-16.9354643519871	-17.0902158201331	-18.3691627957267	-17.9919314431665	-16.0836039787762	-16.9029167771886	-17.3691627957267	-18.76895318841	-17.9919314431665	-17.0491040424278	-8.12190348657937	-18.3589687813473	-16.8492096005693	-18.76895318841	-18.0734616935627	-18.3691627957267	-3.9750620982501	-17.1843717370997	-16.5115055957925	-18.5651839120823	-17.5651839120823	-18.76895318841	-18.5651839120823	-17.9919314431665	-18.76895318841	-18.3691627957267	-17.3691627957267	-18.76895318841	-17.0491040424278	-9.34429590791582	-18.6859190752726	-18.5807443704987	-18.76895318841	-16.5714267680553	-10.929258408637	-15.628958093399	-16.770999340384	-18.6859190752726	-18.76895318841	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-7.75933340719466	-18.3691627957267	-18.3691627957267	-7.60733031374961	-17.6381530492481	-18.5807443704987	-14.5660540381711	-18.5807443704987
2022_07_11_neg KO 5_16S_PMAPS	-6.9380586137022	-9.09559989068868	-8.70857676757943	-8.27247765277276	-10.7960396088298	-18.6859190752726	-7.6667565918848	-0.74925663847342	-11.2110771081086	-3.75986599627629	-16.4903495057393	-8.40372218605101	-18.3691627957267	-11.7960396088298	-16.0836039787762	-10.7960396088298	-17.5807443704987	-9.79603960882977	-8.0411521066663	-12.7960396088298	-5.81875968532985	-17.2934716488381	-11.7960396088298	-5.76261660729232	-13.577192765687	-3.39943482764791	-18.5807443704987	-10.2110771081086	-12.7960396088298	-18.5807443704987	-17.76895318841	-4.48770057869036	-4.39516017254759	-18.76895318841	-11.7960396088298	-12.7960396088298	-7.3041865125001	-11.7960396088298	-9.62611460738746	-18.6859190752726	-18.0734616935627	-10.7960396088298	-4.96949112153886	-17.0734616935627	-5.58658624320082	-17.6859190752726	-17.1843717370997	-9.33660799019247	-17.0902158201331	-18.3691627957267	-17.9919314431665	-11.7960396088298	-16.9029167771886	-17.3691627957267	-18.76895318841	-17.9919314431665	-17.0491040424278	-15.7999392660634	-12.7960396088298	-16.8492096005693	-18.76895318841	-18.0734616935627	-18.3691627957267	-6.36977485412767	-12.7960396088298	-16.5115055957925	-18.5651839120823	-17.5651839120823	-18.76895318841	-18.5651839120823	-17.9919314431665	-18.76895318841	-18.3691627957267	-10.7960396088298	-18.76895318841	-17.0491040424278	-12.7960396088298	-18.6859190752726	-18.5807443704987	-18.76895318841	-16.5714267680553	-16.7842002950055	-15.628958093399	-16.770999340384	-12.7960396088298	-18.76895318841	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-18.3691627957267	-18.3691627957267	-18.3691627957267	-18.0734616935627	-17.6381530492481	-18.5807443704987	-14.5660540381711	-18.5807443704987
2022_08_17_neg KO 1_16S_PMAPS	-15.9029167771886	-18.3691627957267	-15.0976618183155	-14.5126993175944	-16.4843194236443	-6.35291460094372	-15.4903495057393	-3.42841460574182	-17.0902158201331	-6.64664580400043	-12.6008421143873	-11.0158796136661	-18.3691627957267	-18.3691627957267	-16.0836039787762	-14.8803046523577	-17.5807443704987	-9.01587961366615	-5.50281003142677	-18.76895318841	-12.6008421143873	-3.90387458815301	-15.0672145628855	-6.84595461222383	-13.577192765687	-7.1745773596852	-18.5807443704987	-18.5651839120823	-16.6381530492481	-18.5807443704987	-17.76895318841	-0.836385150767411	-5.49231765760913	-18.76895318841	-16.5841991544598	-15.4641415417066	-8.20852469160854	-15.7492409390223	-15.8929222236306	-7.39138874875835	-18.0734616935627	-16.1039024622767	-2.64374007282502	-17.0734616935627	-7.69395151877878	-17.6859190752726	-17.1843717370997	-16.9354643519871	-17.0902158201331	-18.3691627957267	-17.9919314431665	-16.0836039787762	-16.9029167771886	-17.3691627957267	-18.76895318841	-17.9919314431665	-17.0491040424278	-9.43091711294499	-18.3589687813473	-16.8492096005693	-18.76895318841	-18.0734616935627	-18.3691627957267	-16.5369756656106	-17.1843717370997	-16.5115055957925	-18.5651839120823	-12.6008421143873	-18.76895318841	-18.5651839120823	-17.9919314431665	-6.01587961366614	-18.3691627957267	-8.01587961366615	-18.76895318841	-17.0491040424278	-18.76895318841	-18.6859190752726	-18.5807443704987	-18.76895318841	-16.5714267680553	-16.7842002950055	-15.628958093399	-16.770999340384	-18.6859190752726	-18.76895318841	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-18.3691627957267	-18.3691627957267	-18.3691627957267	-18.0734616935627	-12.6008421143873	-18.5807443704987	-12.6008421143873	-18.5807443704987
2022_08_17_neg KO 2_16S_PMAPS	-1.5610060258042	-4.49389182994567	-3.96236858818597	-2.22404260255556	-13.2752515434703	-18.6859190752726	-7.16672708669216	-4.6241998522914	-9.36836094786181	-4.81581992483303	-3.17985452067777	-16.4903495057393	-7.88293412069157	-7.39260849410849	-16.0836039787762	-14.8803046523577	-6.95332344858296	-17.3691627957267	-18.5651839120823	-18.76895318841	-7.66054169935512	-17.2934716488381	-6.1772194605098	-10.4678966214127	-4.61704006071853	-6.16672708669216	-18.5807443704987	-18.5651839120823	-16.6381530492481	-13.2752515434703	-17.76895318841	-5.41106539881605	-15.4793381941495	-18.76895318841	-7.04643285297445	-15.4641415417066	-16.5841991544598	-7.88293412069157	-10.105326542028	-18.6859190752726	-18.0734616935627	-12.2752515434703	-12.2752515434703	-8.95332344858296	-13.2752515434703	-13.2752515434703	-10.6902890427492	-16.9354643519871	-13.2752515434703	-18.3691627957267	-17.9919314431665	-8.95332344858296	-16.9029167771886	-12.2752515434703	-18.76895318841	-11.2752515434703	-17.0491040424278	-9.81581992483303	-11.2752515434703	-13.2752515434703	-18.76895318841	-18.0734616935627	-18.3691627957267	-7.75168958741331	-17.1843717370997	-16.5115055957925	-18.5651839120823	-13.2752515434703	-18.76895318841	-18.5651839120823	-17.9919314431665	-18.76895318841	-18.3691627957267	-17.3691627957267	-18.76895318841	-17.0491040424278	-18.76895318841	-18.6859190752726	-18.5807443704987	-18.76895318841	-16.5714267680553	-16.7842002950055	-15.628958093399	-16.770999340384	-18.6859190752726	-18.76895318841	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-8.6313953536956	-18.3691627957267	-18.3691627957267	-18.0734616935627	-17.6381530492481	-18.5807443704987	-14.5660540381711	-18.5807443704987
2022_08_17_neg KO 3_16S_PMAPS	-4.34595332193919	-5.6543348849886	-5.25625051899095	-7.30833903013941	-5.15739713206467	-18.6859190752726	-5.69536215324865	-1.85277005113451	-9.58844694933214	-4.05150596347393	-16.4903495057393	-16.4903495057393	-6.53782087626217	-7.64091436922628	-16.0836039787762	-8.93637025275245	-10.8108393706686	-8.22587686994743	-12.3958018713897	-18.76895318841	-5.30833903013941	-17.2934716488381	-8.81083937066859	-16.5824066396913	-10.8108393706686	-7.35140775203129	-18.5807443704987	-18.5651839120823	-16.6381530492481	-18.5807443704987	-17.76895318841	-6.44160556100287	-5.61444215786509	-18.76895318841	-16.5841991544598	-15.4641415417066	-16.5841991544598	-9.81083937066859	-15.8929222236306	-5.06488499327513	-18.0734616935627	-16.1039024622767	-1.51315882202791	-17.0734616935627	-16.5841991544598	-17.6859190752726	-17.1843717370997	-16.9354643519871	-17.0902158201331	-18.3691627957267	-17.9919314431665	-16.0836039787762	-16.9029167771886	-17.3691627957267	-18.76895318841	-17.9919314431665	-17.0491040424278	-10.3958018713897	-18.3589687813473	-16.8492096005693	-18.76895318841	-18.0734616935627	-18.3691627957267	-16.5369756656106	-17.1843717370997	-16.5115055957925	-18.5651839120823	-17.5651839120823	-18.76895318841	-18.5651839120823	-17.9919314431665	-18.76895318841	-18.3691627957267	-7.39580187138975	-18.76895318841	-5.6543348849886	-18.76895318841	-6.00348444861099	-18.5807443704987	-18.76895318841	-12.3958018713897	-16.7842002950055	-15.628958093399	-16.770999340384	-11.3958018713897	-18.76895318841	-12.3958018713897	-16.5714267680553	-17.6859190752726	-11.3958018713897	-18.3691627957267	-18.3691627957267	-18.3691627957267	-18.0734616935627	-17.6381530492481	-18.5807443704987	-14.5660540381711	-12.3958018713897
2022_08_17_neg KO 4_16S_PMAPS	-10.0164396210264	-18.3691627957267	-6.44212436450471	-12.5189399615555	-7.33571813749977	-13.5189399615555	-5.66303329466583	-0.922594884848903	-13.1039024622767	-3.59066834847065	-7.98496138955319	-8.32254274875204	-18.3691627957267	-11.6444708436394	-16.0836039787762	-14.8803046523577	-11.7819743673893	-15.1039024622767	-9.48919261816149	-15.1039024622767	-7.36243547587555	-8.05950834291825	-5.81619008272725	-4.11592793798055	-13.577192765687	-4.10179068579685	-18.5807443704987	-14.1039024622767	-12.1039024622767	-11.6444708436394	-15.1039024622767	-8.78197436738934	-3.86549772295162	-15.1039024622767	-8.04862002677551	-11.0164396210264	-5.32254274875204	-7.19101312604674	-9.2965475402191	-18.6859190752726	-18.0734616935627	-15.1039024622767	-8.48919261816149	-17.0734616935627	-5.10954902541784	-13.1039024622767	-17.1843717370997	-16.9354643519871	-17.0902158201331	-18.3691627957267	-11.1970118666682	-8.44569097952491	-16.9029167771886	-17.3691627957267	-18.76895318841	-17.9919314431665	-17.0491040424278	-12.7819743673893	-18.3589687813473	-11.6444708436394	-18.76895318841	-18.0734616935627	-18.3691627957267	-4.27735397498579	-17.1843717370997	-10.1970118666682	-18.5651839120823	-17.5651839120823	-18.76895318841	-18.5651839120823	-13.1039024622767	-14.1039024622767	-18.3691627957267	-14.1039024622767	-18.76895318841	-17.0491040424278	-13.5189399615555	-13.5189399615555	-18.5807443704987	-18.76895318841	-16.5714267680553	-11.4034627441356	-15.628958093399	-16.770999340384	-18.6859190752726	-18.76895318841	-15.1039024622767	-16.5714267680553	-17.6859190752726	-18.6859190752726	-18.3691627957267	-18.3691627957267	-18.3691627957267	-18.0734616935627	-17.6381530492481	-18.5807443704987	-14.5660540381711	-18.5807443704987
2022_08_17_neg KO 5_16S_PMAPS	-7.47829835310753	-18.3691627957267	-6.18405187114509	-7.2718474756401	-5.07761206679161	-18.6859190752726	-7.45884599044136	-2.0712901952236	-11.1787380712486	-3.97675833681063	-16.4903495057393	-6.62234472272424	-18.3691627957267	-9.03738222200308	-16.0836039787762	-14.8803046523577	-11.8067692938617	-11.0182733990554	-12.4588459904414	-13.6812384117778	-5.27043376162116	-17.2934716488381	-10.3593103168904	-13.266200912499	-13.577192765687	-6.44283367245273	-18.5807443704987	-18.5651839120823	-14.266200912499	-18.5807443704987	-12.9442728176116	-15.266200912499	-4.64414909304258	-18.76895318841	-8.85680997636126	-13.6812384117778	-16.5841991544598	-7.62957629195531	-12.266200912499	-18.6859190752726	-18.0734616935627	-16.1039024622767	-1.07962236086591	-17.0734616935627	-5.33546357493607	-17.6859190752726	-15.266200912499	-13.266200912499	-17.0902158201331	-18.3691627957267	-17.9919314431665	-12.9442728176116	-16.9029167771886	-17.3691627957267	-18.76895318841	-17.9919314431665	-17.0491040424278	-15.7999392660634	-18.3589687813473	-6.47503802394394	-18.76895318841	-18.0734616935627	-18.3691627957267	-5.93977142537666	-17.1843717370997	-10.4588459904414	-18.5651839120823	-17.5651839120823	-18.76895318841	-18.5651839120823	-17.9919314431665	-18.76895318841	-18.3691627957267	-6.84834839761306	-18.76895318841	-17.0491040424278	-18.76895318841	-11.0962759110566	-15.266200912499	-18.76895318841	-16.5714267680553	-9.33546357493607	-15.628958093399	-16.770999340384	-10.8738834897202	-18.76895318841	-13.266200912499	-16.5714267680553	-17.6859190752726	-18.6859190752726	-18.3691627957267	-18.3691627957267	-18.3691627957267	-18.0734616935627	-17.6381530492481	-18.5807443704987	-14.5660540381711	-12.266200912499
2023_01_17_neg_KO_OSR1_16S_PMAPS	-8.65721918954197	-18.3691627957267	-15.0976618183155	-8.50521609609692	-9.50521609609692	-12.8271441909843	-15.4903495057393	-2.85272960117876	-17.0902158201331	-5.16893270823249	-1.75300272823178	-16.4903495057393	-18.3691627957267	-18.3691627957267	-16.0836039787762	-6.61769082535533	-17.5807443704987	-11.2421816902631	-8.65721918954197	-18.76895318841	-8.07225668882081	-5.55101978571004	-15.0672145628855	-8.30358223492727	-13.577192765687	-5.54174197212203	-18.5807443704987	-18.5651839120823	-16.6381530492481	-18.5807443704987	-17.76895318841	-1.60737064009141	-6.5792166775407	-18.76895318841	-7.92025359537576	-15.4641415417066	-9.36771257234698	-11.8271441909843	-10.2421816902631	-4.77186175548309	-18.0734616935627	-10.2421816902631	-4.20875868872568	-17.0734616935627	-6.35141076001788	-17.6859190752726	-10.0197892689267	-12.8271441909843	-17.0902158201331	-11.8271441909843	-12.8271441909843	-8.65721918954197	-16.9029167771886	-17.3691627957267	-18.76895318841	-11.2421816902631	-17.0491040424278	-10.2421816902631	-12.8271441909843	-16.8492096005693	-18.76895318841	-18.0734616935627	-18.3691627957267	-6.50521609609692	-17.1843717370997	-11.2421816902631	-18.5651839120823	-12.8271441909843	-18.76895318841	-12.8271441909843	-17.9919314431665	-10.8271441909843	-18.3691627957267	-10.5052160960969	-18.76895318841	-17.0491040424278	-12.8271441909843	-18.6859190752726	-18.5807443704987	-18.76895318841	-16.5714267680553	-16.7842002950055	-15.628958093399	-16.770999340384	-18.6859190752726	-18.76895318841	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-18.3691627957267	-18.3691627957267	-18.3691627957267	-18.0734616935627	-17.6381530492481	-18.5807443704987	-14.5660540381711	-18.5807443704987
2023_01_17_neg_KO_UNB2_16S_PMAPS	-12.834866038362	-18.3691627957267	-13.834866038362	-14.5126993175944	-16.4843194236443	-12.834866038362	-15.4903495057393	-1.77214527119697	-17.0902158201331	-5.20915719529755	-9.9279754427535	-16.4903495057393	-18.3691627957267	-18.3691627957267	-16.0836039787762	-14.8803046523577	-17.5807443704987	-17.3691627957267	-18.5651839120823	-18.76895318841	-15.7999392660634	-8.66494103691971	-15.0672145628855	-10.834866038362	-13.577192765687	-1.21602173659537	-18.5807443704987	-18.5651839120823	-9.02751111630441	-18.5807443704987	-17.76895318841	-5.77417010667446	-2.49501603547739	-18.76895318841	-11.0275111163044	-13.834866038362	-11.834866038362	-15.7492409390223	-12.2499035376409	-18.6859190752726	-18.0734616935627	-7.16244069639052	-14.105752293445	-17.0734616935627	-12.834866038362	-17.6859190752726	-11.834866038362	-16.9354643519871	-12.834866038362	-13.834866038362	-10.3754344197247	-16.0836039787762	-16.9029167771886	-13.834866038362	-18.76895318841	-17.9919314431665	-17.0491040424278	-15.7999392660634	-18.3589687813473	-16.8492096005693	-18.76895318841	-18.0734616935627	-18.3691627957267	-4.70558302141705	-17.1843717370997	-16.5115055957925	-18.5651839120823	-17.5651839120823	-18.76895318841	-18.5651839120823	-17.9919314431665	-18.76895318841	-18.3691627957267	-17.3691627957267	-18.76895318841	-17.0491040424278	-18.76895318841	-18.6859190752726	-18.5807443704987	-18.76895318841	-16.5714267680553	-16.7842002950055	-15.628958093399	-16.770999340384	-18.6859190752726	-18.76895318841	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-18.3691627957267	-18.3691627957267	-18.3691627957267	-18.0734616935627	-17.6381530492481	-18.5807443704987	-14.5660540381711	-18.5807443704987
