feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Enterococcus__faecalis	Person	U	-2.97672007340877	0.948936305841952	262	61	0.00201081334788976	0.0141902445900161
Sphingobium__sp.__SYK.6	Year	2022	-2.16480767591843	0.690662572555136	262	33	0.00202713563907838	0.014292903822994
Streptococcus__ilei	Quarter	2	-2.25080882693666	0.718196754223418	262	69	0.00202988093125709	0.0142992506223568
Emergencia__timonensis	Year	2023	-2.82683953725809	0.902073963564116	262	52	0.00203158752011627	0.0142992506223568
Klebsiella__electrica	Year	2025	-3.56887466018184	1.13946510732741	262	56	0.00204240989190551	0.0143454377060478
Marinilactibacillus__sp.__15R	Person	U	2.71416131089493	0.866542865943097	262	37	0.00204168266188324	0.0143454377060478
Trinickia__violacea	Person	N	-1.11773373234131	0.356887190476808	262	28	0.00204349441739156	0.0143454377060478
Acidovorax__carolinensis	Person	U	-2.70089905384197	0.862603413260159	262	28	0.00204872829891056	0.0143696517968884
Acinetobacter__haemolyticus	Control_type	Paraffin	1.910479756788	0.610235300697431	262	43	0.00205120466169933	0.014374499509141
Burkholderia__gladioli	Year	2022	1.20105236307434	0.383718140860981	262	52	0.00205575330550313	0.0143813428461435
Methylobacterium__oryzae	Quarter	4	-2.45349667227317	0.783810627422631	262	39	0.0020545753627259	0.0143813428461435
Bradyrhizobium__sp.__ORS__278	Control_type	Paraffin	1.53283428884344	0.490044034127371	262	31	0.00206959312734285	0.0144655936296568
Enterococcus__faecalis	Year	2025	5.72158038051324	1.82968973142921	262	61	0.00207542651721413	0.0144937851835284
Brevundimonas__diminuta	Person	U	4.56566844168446	1.46086469245272	262	70	0.00208718619799748	0.0145632783936531
Brevundimonas__sp.__GW460.12.10.14.LB2	Quarter	4	-3.35316415844725	1.07312569803443	262	61	0.00209154209529675	0.0145810363214973
Bordetella__pertussis	Year	2023	-2.42805569497395	0.777218181263534	262	29	0.00209582657167954	0.0145982660511796
