feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Planococcus__halotolerans	Person	U	2.48189997024754	0.512141722039552	262	30	2.18421897242939e-06	7.14777400715276e-05
Stenotrophomonas__sp.__G4	Person	U	2.76609070488801	0.571047733004017	262	27	2.20682640111547e-06	7.14777400715276e-05
Ruminococcus__sp.__FMBCY1	Person	J	1.67445108377988	0.345578252626659	262	28	2.19188349672511e-06	7.14777400715276e-05
Mitsuaria__sp.__7	Person	J	-2.86550408250863	0.592292232722974	262	47	2.26763333711215e-06	7.28029650336007e-05
Prevotella__bivia	Person	J	1.44643625238069	0.299316114818353	262	31	2.3260193703271e-06	7.40280947425841e-05
Acinetobacter__lwoffii	Person	U	4.27108020785535	0.884654571133878	262	57	2.37476088966834e-06	7.42873919332148e-05
Prevotella__intermedia	Person	J	2.03601692712392	0.421610323024352	262	32	2.36190227998373e-06	7.42873919332148e-05
Burkholderia__gladioli	Person	J	-1.76580339672486	0.366430290405794	262	52	2.47540788488771e-06	7.67796004973645e-05
Novosphingobium__sp.__Gsoil__351	Person	N	4.2769642476789	0.888315595753627	262	153	2.52412330694425e-06	7.76327000287055e-05
Simiaoa__sunii	Person	J	2.01838559424353	0.419968877268507	262	31	2.62634297247177e-06	8.01034606603888e-05
Sphingomonas__sp.__CL5.1	Control_type	Paraffin	3.24669195476138	0.676798337390915	262	152	2.73566666187533e-06	8.27482643178819e-05
Achromobacter__denitrificans	Person	N	-2.15804042280235	0.450503991883345	262	30	2.82280123153624e-06	8.46840369460872e-05
Burkholderia__glumae	Person	N	-4.13368511868739	0.864211010878575	262	76	2.91577479982571e-06	8.6762079409448e-05
Anaerobutyricum__hallii	Person	J	2.56233249184383	0.536553883418404	262	35	3.01944083755572e-06	8.91222053665638e-05
Janthinobacterium__lividum	Control_type	Paraffin	-2.65073227877818	0.556519169372244	262	84	3.19614935450948e-06	9.35832531000375e-05
Burkholderia__mayonis	Person	J	-1.73893622965024	0.365353327317992	262	41	3.24681015901828e-06	9.43121046191025e-05
Comamonas__aquatica	Person	U	4.331754033904	0.910667501817166	262	53	3.29024772335076e-06	9.48213123422345e-05
Sphingomonas__lacunae	Person	U	1.63599617383026	0.34421296233143	262	29	3.34789027080593e-06	9.57287374308571e-05
Burkholderia__sp.__NRF60.BP8	Person	J	-1.11361363643911	0.23514076992923	262	36	3.61508650056443e-06	0.00010227777148367
Chryseomicrobium__sp.__FSL__W7.1435	Person	U	3.43282086539215	0.725009224598155	262	29	3.63281701991177e-06	0.00010227777148367
Burkholderia__gladioli	Person	N	-2.14735668589855	0.454824094166728	262	52	3.86307757682575e-06	0.000107200109266193
Bradyrhizobium__sp.__170	Control_type	Paraffin	2.15677034127362	0.456835440013372	262	38	3.86623344894468e-06	0.000107200109266193
Limnohabitans__sp.__63ED37.2	Person	J	-2.39765613547894	0.508086820755098	262	40	3.90348696363725e-06	0.00010741926531513
Pseudomonas__aeruginosa	Person	N	2.5181474809022	0.534789027655101	262	47	4.08964835290208e-06	0.000111702335609117
Erythrobacter__mangrovi	Control_type	Paraffin	2.1202322534044	0.450861970378438	262	44	4.20289078000388e-06	0.00011394503892455
Delftia__tsuruhatensis	Person	N	-3.55140708323256	0.757121241745446	262	97	4.43526785229311e-06	0.000119360884848476
Paracidovorax__citrulli	Person	U	2.44957855411296	0.52283263146709	262	31	4.54565235583088e-06	0.000121438595783511
Burkholderia__anthina	Person	J	-1.95027843805537	0.417216181503923	262	44	4.76951975408423e-06	0.000124744691379101
Burkholderia__sp.__FERM__BP.3421	Person	N	-2.22640001495627	0.476296057016	262	50	4.77165486149566e-06	0.000124744691379101
Sphingobium__sp.__V4	Person	U	3.13576150982623	0.670776595073408	262	37	4.7626933125624e-06	0.000124744691379101
Sphingosinicella__microcystinivorans	Person	N	4.71877668016123	1.01218092346648	262	175	5.04475706945651e-06	0.000130949013292275
Sphingomonas__sp.__SUN019	Person	U	3.61452075843406	0.77727261324679	262	58	5.31655103390287e-06	0.000137032230873835
Faecalibacterium__prausnitzii	Person	J	1.85707909785094	0.400838840345102	262	30	5.74283870361949e-06	0.000145551084791287
Burkholderia__metallica	Person	J	-1.23682571814582	0.26695582634009	262	40	5.74051845327101e-06	0.000145551084791287
Bradyrhizobium__sp.__WD16	Person	J	-3.12481473102083	0.674829890199017	262	70	5.8061361692699e-06	0.000145551084791287
Ruminococcus__sp.__FMB.CY1	Person	J	1.38290926887974	0.298611864135877	262	27	5.79052590407922e-06	0.000145551084791287
Phascolarctobacterium__faecium	Person	J	1.70066598937516	0.367460142396685	262	33	5.86743400759928e-06	0.000146087132434105
Mesorhizobium__terrae	Control_type	PCR	-6.06825626633156	1.31199337172002	262	103	5.94490121397071e-06	0.000147015800291438
Bradyrhizobium__barranii	Control_type	Paraffin	1.41826849247123	0.306836903527938	262	40	6.02469805622529e-06	0.000147989227421373
Peptacetobacter__hiranonis	Person	J	1.63988888918883	0.355280538955768	262	45	6.20041540223808e-06	0.000150288214385373
Ralstonia__sp.__RRA.1	Person	N	-3.5548533028822	0.77002274424313	262	94	6.17844754919312e-06	0.000150288214385373
Ruminococcus__bovis	Person	J	1.94662532584477	0.423689731063585	262	31	6.81487483904135e-06	0.000164095012571653
Comamonas__terrigena	Person	U	3.05975886251757	0.667213377445432	262	42	7.07867867455104e-06	0.000169333097704946
Burkholderia__gladioli	Person	U	-2.62823851884793	0.573934906886171	262	52	7.28645899368561e-06	0.000170960832722723
Coprococcus__eutactus	Person	J	1.33006024150185	0.290417392863872	262	40	7.27067478769827e-06	0.000170960832722723
Burkholderia__contaminans	Control_type	PCR	-5.42382441779386	1.18441705594773	262	91	7.28685516523081e-06	0.000170960832722723
Burkholderia__pyrrocinia	Person	J	-2.36988990958517	0.517907178091218	262	60	7.39783556490919e-06	0.000171367583339036
Delftia__acidovorans	Person	J	-2.70928720635549	0.591934815247175	262	92	7.36180997772617e-06	0.000171367583339036
Butyrivibrio__hungatei	Person	J	1.76627349130551	0.386633608618534	262	33	7.64867921859804e-06	0.000176063936729993
Delftia__sp.__Cs1.4	Person	N	-1.95519781565768	0.429063013346272	262	36	8.04392606386631e-06	0.000183591251495255
Peptostreptococcus__equinus	Person	J	3.20903270372391	0.704353596494442	262	53	8.07600860402623e-06	0.000183591251495255
Methylobacterium__sp.__XJLW	Person	N	2.30667540916156	0.507801846923466	262	45	8.57063637808268e-06	0.000193632895949275
Burkholderia__pseudomallei	Person	N	-3.57780292902826	0.791546268507349	262	71	9.45673497540362e-06	0.000212341411104155
Ralstonia__insidiosa	Person	J	-2.95256269187801	0.653691237628295	262	89	9.59261703144797e-06	0.000214079136189631
Sphingobium__cloacae	Person	N	1.91511773425742	0.425958021563648	262	32	1.05006614822744e-05	0.000231520608585087
Acinetobacter__sp.__NEB149	Person	U	2.95946073509433	0.658198367510084	262	38	1.04878357580487e-05	0.000231520608585087
Comamonas__kerstersii	Person	U	3.24925721650079	0.723314272402578	262	43	1.06779524364407e-05	0.000234019795912412
Limnohabitans__sp.__63ED37.2	Person	N	-2.82642100785735	0.630652361604919	262	40	1.1173753683319e-05	0.000243428205243736
Burkholderia__dolosa	Person	J	-1.61097322955934	0.359930236074841	262	47	1.14661481848581e-05	0.000246884391965589
Wansuia__hejianensis	Person	J	1.71049522118042	0.382167836604876	262	31	1.14673078235383e-05	0.000246884391965589
Delftia__lacustris	Person	J	-2.28217364556873	0.510400597346407	262	80	1.16899123359127e-05	0.000249885953867586
Chryseomicrobium__sp.__FSL__W7.1435	Control_type	PCR	3.13151823723629	0.700518255563184	262	29	1.17432743347609e-05	0.000249885953867586
Sphingomonas__sp.__HMP6	Person	N	4.24394540081631	0.950546157674151	262	186	1.20288318360384e-05	0.000254482800693066
Shigella__boydii	Person	U	3.40114210318877	0.762400978556808	262	68	1.22205023915491e-05	0.00025558307858897
Sphingomonas__glaciei	Person	U	2.60743200567738	0.584396643263091	262	35	1.2185796810468e-05	0.00025558307858897
Delftia__tsuruhatensis	Person	J	-2.71676549583286	0.609976824102635	262	97	1.26077280520153e-05	0.000262183435627137
Burkholderia__dolosa	Person	N	-1.98870285177437	0.446756034837255	262	47	1.27421802166499e-05	0.000263482370581574
Burkholderia__arboris	Person	U	-3.0227248927776	0.680383636554815	262	55	1.32329928717051e-05	0.000272094123092363
Lachnospira__eligens	Person	J	1.98534839038413	0.447344199354484	262	27	1.34981479067125e-05	0.000275995649936133
Burkholderia__glumae	Person	J	-3.08790225107953	0.696253993026226	262	76	1.36770902429124e-05	0.000278100834939219
Variovorax__paradoxus	Person	N	-4.45784232506355	1.00598847988412	262	75	1.38978733822661e-05	0.000281028820878972
Burkholderia__multivorans	Person	J	-1.51337469913285	0.342224762910911	262	42	1.44553610574615e-05	0.000290695722364337
Burkholderia__anthina	Person	N	-2.28421877242788	0.517861041493263	262	44	1.51739267436328e-05	0.000303478534872656
Streptococcus__anginosus	Person	J	2.99453071306121	0.6794100551433	262	70	1.53920233347256e-05	0.000306167420679868
Burkholderia__sp.__S.53	Person	J	-1.28175619368188	0.291687311299237	262	37	1.62918999654128e-05	0.000322315426342761
Burkholderia__mayonis	Person	N	-1.99115085990737	0.453487335788162	262	41	1.65396664692793e-05	0.000325457953105173
Sphingomonas__sp.__AAP5	Person	N	5.36470762107428	1.22435556014957	262	203	1.71950177495009e-05	0.000336544197664028
Faecalibacterium__sp.__I4.3.84	Person	J	1.35870666312588	0.310234245045824	262	28	1.73456106056026e-05	0.00033768582349205
Bradyrhizobium__sp.__ORS__285	Control_type	Paraffin	1.22268277908743	0.279488584848417	262	36	1.77120491205897e-05	0.000340565495375939
Burkholderia__aenigmatica	Person	U	-3.07319455616863	0.702619033615106	262	57	1.77726802231706e-05	0.000340565495375939
Solibaculum__mannosilyticum	Person	J	1.39920082759032	0.319782515446425	262	28	1.76546069971376e-05	0.000340565495375939
Marvinbryantia__formatexigens	Person	J	1.37383287561726	0.314733066380542	262	35	1.84547123031171e-05	0.000351792953278169
Burkholderia__mallei	Person	N	-1.79198449034688	0.410825435709338	262	49	1.87046286152859e-05	0.000354709537471224
Prevotella__corporis	Person	J	1.70889584740358	0.392261246301006	262	35	1.91380641559381e-05	0.000361058323766667
Sphingomonas__panacisoli	Person	N	3.60091597471291	0.827254745483439	262	177	1.94392004503589e-05	0.000364858839222122
Roseateles__depolymerans	Person	J	-2.64813595478651	0.609698484845473	262	50	2.02386415274237e-05	0.000376007248682086
Mogibacterium__neglectum	Person	J	2.39737995956416	0.551945222460361	262	60	2.02251457869849e-05	0.000376007248682086
Burkholderia__sp.__FERM__BP.3421	Person	U	-2.60508041370085	0.601030017186204	262	50	2.10246659543899e-05	0.000388637764611449
Burkholderia__metallica	Person	N	-1.43325405169044	0.331353452694101	262	40	2.18318168306554e-05	0.000400856258879318
Blautia__parvula	Person	J	1.32569411799864	0.30654261158213	262	27	2.19047135999627e-05	0.000400856258879318
