feature	Peptoniphilaceae	Oscillospiraceae	Lachnospiraceae	Campylobacteraceae	Phyllobacteriaceae	Pseudomonadaceae	Peptostreptococcaceae	Streptococcaceae	Clostridiaceae	Veillonellaceae	Enterobacteriaceae	Lactobacillaceae	Eubacteriales_unclassified_order	Anaerovoracaceae	Lysobacteraceae	Bacteroidaceae	Propionibacteriaceae	Moraxellaceae	Rhizobiaceae	Staphylococcaceae	Oxalobacteraceae	Eubacteriales.Family.XIII..Incertae.Sedis	Enterococcaceae	Pasteurellaceae	Planococcaceae	Corynebacteriaceae	Bacillaceae	Brucellaceae	Burkholderiaceae	Gemellaceae	Fusobacteriaceae	Tannerellaceae	Carnobacteriaceae	Prevotellaceae	Porphyromonadaceae	Sphaerotilaceae	Atopobiaceae	Yersiniaceae	Sphingomonadaceae	Aerococcaceae	Natronincolaceae	Erwiniaceae	Acidaminococcaceae	Pectobacteriaceae	Bruguierivoracaceae	Vibrionaceae	Actinomycetaceae	Microbacteriaceae	Morganellaceae	Methylobacteriaceae	Hafniaceae	Methylocystaceae	Comamonadaceae	Burkholderiales_unclassified_order	Selenomonadaceae	Aeromonadaceae	Filifactoraceae	Tissierellaceae	Neisseriaceae	Rhodocyclaceae	Flavobacteriaceae	Listeriaceae	Sterolibacteriaceae	Devosiaceae	Chromobacteriaceae	Weeksellaceae	Alcaligenaceae	Acetobacteraceae	Sphingosinicellaceae	Hyphomicrobiaceae	Micrococcaceae	Caulobacteraceae	Nitrobacteraceae	Nautiliaceae	Zoogloeaceae	Boseaceae	Hyphomicrobiales_unclassified_order	Stappiaceae	Erythrobacteraceae	Gallionellaceae	Nostocaceae	Beijerinckiaceae	Xanthobacteraceae	Blastochloridaceae	Paracoccaceae	Stellaceae	Roseobacteraceae	Azospirillaceae	Betaproteobacteria_unclassified_class	Synechococcaceae	Oscillatoriaceae	Zymomonadaceae	Rhodospirillaceae
2023_08_21_AN866_16S_pda_mice_ffpe	-6.06363212785659	-18.3689838250953	-15.0976618183155	-8.6406894304924	-12.7640718459977	-18.6778985361841	-15.4903495057393	-5.45248569533177	-17.0904225988408	-14.0699531794855	-7.12021565622295	-16.4903495057393	-18.3689838250953	-18.3689838250953	-6.6056424833932	-16.7559307410844	-3.57530640502224	-6.00918434383421	-7.02067998267204	-3.746865738085	-5.83333450843479	-15.0665679044072	-15.5714267680553	-15.7492409390223	-17.2934716488381	-17.2934716488381	-6.69798265553991	-14.5714267680553	-16.5089398696924	-15.4793381941495	-16.5841991544598	-15.4473415653707	-11.6645361724468	-15.7492409390223	-15.8810183387999	-18.6778985361841	-16.8492096005693	-16.102877893637	-0.988050130744865	-16.5841991544598	-17.6778985361841	-17.1424461465386	-16.9354873726756	-17.0904225988408	-18.3689838250953	-17.9070901734025	-16.0356582722941	-16.9028461370639	-15.5714267680553	-4.29355822187844	-16.7840213243742	-14.5714267680553	-6.69798265553991	-12.5714267680553	-16.8492096005693	-18.7683006497833	-17.0904225988408	-18.3689838250953	-16.3559704412967	-17.1424461465386	-16.5115055957925	-15.5714267680553	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-18.3689838250953	-7.4216796485506	-18.7683006497833	-5.86579438069387	-5.23046400380358	-6.79663970845411	-17.6377569454121	-18.7683006497833	-15.5714267680553	-15.628958093399	-16.7559307410844	-10.401501766613	-18.7683006497833	-13.5714267680553	-15.5714267680553	-15.5714267680553	-18.6778985361841	-3.22352862345927	-18.3689838250953	-9.52703264869683	-15.5714267680553	-17.6377569454121	-14.4299710227405	-14.5660540381711	-17.6377569454121	-15.9354873726756
2023_01_11_NCT_1_16S_EKT	-10.1683139515363	-4.43909785697506	-2.90801043967692	-9.72774136015035	-6.25229234417568	-14.5606313743151	-7.36587451989284	-1.01687452093919	-10.1683139515363	-5.13436661961299	-10.860191656174	-9.33181268381921	-8.4007600375367	-11.860191656174	-13.8810183387999	-10.8057438721516	-17.3689838250953	-15.5606313743151	-15.5606313743151	-8.58335145081517	-10.6064350639282	-15.0665679044072	-5.28800158933872	-2.99576738408815	-17.2934716488381	-14.5606313743151	-11.860191656174	-12.9756688735939	-7.60062944224701	-3.83186052477242	-9.203079369697	-12.5606313743151	-6.59773536897783	-10.5162372549566	-10.3511780086861	-8.35117800868614	-16.8492096005693	-12.2387032794277	-7.28916834641071	-6.33181268381921	-17.6778985361841	-12.9756688735939	-14.5606313743151	-13.5606313743151	-18.3689838250953	-10.8057438721516	-13.9756688735939	-16.9028461370639	-12.9756688735939	-18.7683006497833	-16.7840213243742	-16.9028461370639	-13.9756688735939	-13.5606313743151	-11.9756688735939	-18.7683006497833	-17.0904225988408	-18.3689838250953	-9.60643506392821	-17.1424461465386	-12.1011997556778	-15.5606313743151	-16.7559307410844	-18.7683006497833	-17.6377569454121	-10.6537407787066	-18.7683006497833	-18.3689838250953	-12.9756688735939	-18.7683006497833	-16.4843194236443	-18.7683006497833	-12.2387032794277	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-18.6778985361841	-18.7683006497833	-17.7683006497833	-16.5714267680553	-17.6778985361841	-18.6778985361841	-11.5606313743151	-18.3689838250953	-15.5606313743151	-16.5714267680553	-17.6377569454121	-14.4299710227405	-14.5660540381711	-17.6377569454121	-15.9354873726756
2023_01_11_NCT_5_16S_EKT	-9.25502856981873	-5.67006606909757	-3.62567194973912	-14.5126993175944	-6.08510356837642	-10.2550285698187	-15.4903495057393	-0.864859613618546	-17.0904225988408	-5.16756572856839	-16.4903495057393	-16.4903495057393	-10.2550285698187	-18.3689838250953	-13.8810183387999	-16.7559307410844	-10.2550285698187	-10.2550285698187	-18.7683006497833	-15.7999392660634	-17.2934716488381	-15.0665679044072	-7.08510356837642	-2.4868442450418	-17.2934716488381	-17.2934716488381	-7.08510356837642	-17.7683006497833	-8.25502856981873	-3.82876381511663	-10.2550285698187	-10.2550285698187	-8.25502856981873	-10.2550285698187	-15.8810183387999	-18.6778985361841	-16.8492096005693	-16.102877893637	-7.25502856981873	-5.79559695118143	-17.6778985361841	-17.1424461465386	-16.9354873726756	-17.0904225988408	-18.3689838250953	-9.25502856981873	-16.0356582722941	-16.9028461370639	-17.3689838250953	-18.7683006497833	-16.7840213243742	-16.9028461370639	-15.7999392660634	-17.0904225988408	-16.8492096005693	-18.7683006497833	-17.0904225988408	-18.3689838250953	-9.25502856981873	-17.1424461465386	-16.5115055957925	-16.9028461370639	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-18.3689838250953	-9.25502856981873	-18.7683006497833	-16.4843194236443	-18.7683006497833	-18.6778985361841	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-10.2550285698187	-18.6778985361841	-18.7683006497833	-17.7683006497833	-16.5714267680553	-17.6778985361841	-18.6778985361841	-18.3689838250953	-18.3689838250953	-18.3689838250953	-16.5714267680553	-17.6377569454121	-14.4299710227405	-14.5660540381711	-17.6377569454121	-15.9354873726756
2023_01_11_NCT_2_16S_EKT	-8.73696559416621	-2.86249647625006	-1.37356086330268	-14.5126993175944	-5.30697775342139	-18.6778985361841	-15.4903495057393	-3.07716786052246	-7.44745897697122	-7.04890960048095	-16.4903495057393	-10.3219280948874	-5.97615325804563	-18.3689838250953	-13.8810183387999	-11.9068905956085	-9.32192809488736	-16.5606313743151	-18.7683006497833	-3.74701925883013	-17.2934716488381	-15.0665679044072	-8.44745897697122	-4.00602378762777	-17.2934716488381	-17.2934716488381	-11.9068905956085	-11.9068905956085	-6.81942775435818	-6.69743722997957	-9.58496250072116	-15.4473415653707	-9.32192809488736	-6.02424754624668	-15.8810183387999	-18.6778985361841	-16.8492096005693	-16.102877893637	-3.32192809488736	-10.9068905956085	-17.6778985361841	-17.1424461465386	-11.9068905956085	-17.0904225988408	-11.9068905956085	-17.9070901734025	-16.0356582722941	-16.9028461370639	-17.3689838250953	-8.20645087746743	-16.7840213243742	-16.9028461370639	-10.3219280948874	-17.0904225988408	-16.8492096005693	-18.7683006497833	-17.0904225988408	-18.3689838250953	-6.17897014104532	-17.1424461465386	-16.5115055957925	-11.9068905956085	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-18.3689838250953	-9.09953567355091	-18.7683006497833	-16.4843194236443	-18.7683006497833	-18.6778985361841	-17.6377569454121	-18.7683006497833	-10.9068905956085	-15.628958093399	-16.7559307410844	-11.9068905956085	-18.7683006497833	-17.7683006497833	-16.5714267680553	-17.6778985361841	-18.6778985361841	-18.3689838250953	-18.3689838250953	-18.3689838250953	-16.5714267680553	-17.6377569454121	-14.4299710227405	-14.5660540381711	-17.6377569454121	-15.9354873726756
2022_11_18_Nct_05_16S_PDA-MAPS	-15.9028461370639	-18.3689838250953	-9.27101112655663	-14.5126993175944	-8.7657758183062	-14.2252074369435	-15.4903495057393	-4.85452003013628	-17.0904225988408	-14.0699531794855	-0.94675797872302	-16.4903495057393	-18.3689838250953	-18.3689838250953	-13.8810183387999	-16.7559307410844	-17.3689838250953	-11.9032793420561	-18.7683006497833	-6.87647928271242	-7.4178525148859	-15.0665679044072	-16.5824066396913	-15.7492409390223	-17.2934716488381	-17.2934716488381	-16.6377569454121	-17.7683006497833	-1.5120357526287	-15.4793381941495	-16.5841991544598	-15.4473415653707	-16.5841991544598	-15.7492409390223	-15.8810183387999	-18.6778985361841	-16.8492096005693	-9.01575407131455	-3.93288580414146	-16.5841991544598	-17.6778985361841	-8.67061858526587	-16.9354873726756	-12.2252074369435	-10.9032793420561	-11.9032793420561	-16.0356582722941	-16.9028461370639	-11.9032793420561	-8.58135124716878	-10.2252074369435	-16.9028461370639	-14.2252074369435	-17.0904225988408	-16.8492096005693	-14.2252074369435	-17.0904225988408	-18.3689838250953	-13.2252074369435	-17.1424461465386	-9.64024493622235	-16.9028461370639	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-12.6402449362223	-18.3689838250953	-9.83289001416474	-18.7683006497833	-16.4843194236443	-18.7683006497833	-18.6778985361841	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-14.2252074369435	-14.2252074369435	-14.2252074369435	-16.5714267680553	-17.6778985361841	-18.6778985361841	-18.3689838250953	-18.3689838250953	-18.3689838250953	-16.5714267680553	-17.6377569454121	-14.4299710227405	-14.5660540381711	-17.6377569454121	-15.9354873726756
2022_11_18_Nct_01_16S_PDA-MAPS	-15.9028461370639	-18.3689838250953	-15.0976618183155	-14.5126993175944	-16.4843194236443	-18.6778985361841	-15.4903495057393	-14.486038890038	-17.0904225988408	-14.0699531794855	-7.75265940127135	-16.4903495057393	-18.3689838250953	-18.3689838250953	-13.8810183387999	-16.7559307410844	-17.3689838250953	-16.5606313743151	-18.7683006497833	-7.75265940127135	-9.33762190199251	-15.0665679044072	-16.5824066396913	-15.7492409390223	-17.2934716488381	-17.2934716488381	-9.33762190199251	-17.7683006497833	-0.0476030550598892	-7.75265940127135	-16.5841991544598	-15.4473415653707	-16.5841991544598	-15.7492409390223	-15.8810183387999	-9.33762190199251	-16.8492096005693	-16.102877893637	-9.33762190199251	-16.5841991544598	-17.6778985361841	-17.1424461465386	-16.9354873726756	-17.0904225988408	-18.3689838250953	-17.9070901734025	-16.0356582722941	-16.9028461370639	-17.3689838250953	-6.75265940127135	-16.7840213243742	-16.9028461370639	-9.33762190199251	-9.33762190199251	-16.8492096005693	-18.7683006497833	-17.0904225988408	-18.3689838250953	-16.3559704412967	-17.1424461465386	-16.5115055957925	-16.9028461370639	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-18.3689838250953	-17.3689838250953	-18.7683006497833	-16.4843194236443	-18.7683006497833	-18.6778985361841	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-18.6778985361841	-18.7683006497833	-17.7683006497833	-16.5714267680553	-17.6778985361841	-18.6778985361841	-18.3689838250953	-18.3689838250953	-18.3689838250953	-16.5714267680553	-17.6377569454121	-14.4299710227405	-14.5660540381711	-17.6377569454121	-15.9354873726756
2022_11_18_Nct_02_16S_PDA-MAPS	-15.9028461370639	-18.3689838250953	-15.0976618183155	-14.5126993175944	-8.6923248994092	-18.6778985361841	-15.4903495057393	-11.8622499008515	-17.0904225988408	-14.0699531794855	-16.4903495057393	-16.4903495057393	-18.3689838250953	-18.3689838250953	-13.8810183387999	-16.7559307410844	-10.2772874001304	-7.3386879447945	-18.7683006497833	-6.3386879447945	-17.2934716488381	-15.0665679044072	-6.81785578149306	-15.7492409390223	-17.2934716488381	-17.2934716488381	-16.6377569454121	-17.7683006497833	-0.0723087724605966	-15.4793381941495	-16.5841991544598	-15.4473415653707	-16.5841991544598	-15.7492409390223	-15.8810183387999	-9.86224990085151	-16.8492096005693	-16.102877893637	-6.6923248994092	-16.5841991544598	-17.6778985361841	-17.1424461465386	-16.9354873726756	-17.0904225988408	-18.3689838250953	-17.9070901734025	-16.0356582722941	-16.9028461370639	-17.3689838250953	-18.7683006497833	-16.7840213243742	-16.9028461370639	-8.27728740013036	-9.54032180596415	-16.8492096005693	-18.7683006497833	-17.0904225988408	-18.3689838250953	-10.8622499008515	-17.1424461465386	-16.5115055957925	-16.9028461370639	-11.8622499008515	-18.7683006497833	-17.6377569454121	-15.199058823653	-11.8622499008515	-18.3689838250953	-17.3689838250953	-18.7683006497833	-16.4843194236443	-18.7683006497833	-18.6778985361841	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-18.6778985361841	-18.7683006497833	-17.7683006497833	-16.5714267680553	-17.6778985361841	-18.6778985361841	-9.86224990085151	-11.8622499008515	-18.3689838250953	-16.5714267680553	-17.6377569454121	-14.4299710227405	-14.5660540381711	-11.8622499008515	-15.9354873726756
2022_11_18_Nct_03_16S_PDA-MAPS	-15.9028461370639	-18.3689838250953	-15.0976618183155	-14.5126993175944	-9.15355203170811	-9.41658643754191	-15.4903495057393	-7.56858953098696	-17.0904225988408	-14.0699531794855	-8.93115961037166	-16.4903495057393	-18.3689838250953	-18.3689838250953	-13.8810183387999	-16.7559307410844	-9.41658643754191	-7.21495257637226	-18.7683006497833	-9.73851453242927	-9.41658643754191	-15.0665679044072	-16.5824066396913	-15.7492409390223	-17.2934716488381	-17.2934716488381	-16.6377569454121	-17.7683006497833	-0.123344718585665	-15.4793381941495	-16.5841991544598	-15.4473415653707	-9.73851453242927	-15.7492409390223	-15.8810183387999	-7.73851453242927	-16.8492096005693	-6.56858953098696	-5.05201400524605	-16.5841991544598	-17.6778985361841	-17.1424461465386	-16.9354873726756	-17.0904225988408	-18.3689838250953	-17.9070901734025	-16.0356582722941	-16.9028461370639	-11.7385145324293	-10.1535520317081	-16.7840213243742	-16.9028461370639	-9.15355203170811	-7.83162393682075	-16.8492096005693	-11.7385145324293	-17.0904225988408	-18.3689838250953	-10.1535520317081	-17.1424461465386	-16.5115055957925	-16.9028461370639	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-18.3689838250953	-7.93115961037166	-18.7683006497833	-16.4843194236443	-18.7683006497833	-18.6778985361841	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-18.6778985361841	-18.7683006497833	-17.7683006497833	-16.5714267680553	-17.6778985361841	-18.6778985361841	-18.3689838250953	-11.7385145324293	-18.3689838250953	-9.73851453242927	-17.6377569454121	-14.4299710227405	-14.5660540381711	-17.6377569454121	-15.9354873726756
2022_11_18_Nct_04_16S_PDA-MAPS	-15.9028461370639	-18.3689838250953	-9.24535041438577	-14.5126993175944	-9.47801117117604	-18.6778985361841	-15.4903495057393	-1.1691033671121	-17.0904225988408	-3.14843904541067	-10.0994995479223	-8.5331527253685	-18.3689838250953	-18.3689838250953	-13.8810183387999	-16.7559307410844	-13.7999392660634	-11.478011171176	-18.7683006497833	-14.7999392660634	-13.7999392660634	-15.0665679044072	-8.05847227966226	-15.7492409390223	-14.7999392660634	-17.2934716488381	-12.2149767653423	-14.7999392660634	-1.31725733642054	-15.4793381941495	-16.5841991544598	-15.4473415653707	-9.89304867045489	-15.7492409390223	-15.8810183387999	-18.6778985361841	-16.8492096005693	-14.7999392660634	-5.36739736567515	-9.59048590043446	-17.6778985361841	-10.2149767653423	-16.9354873726756	-17.0904225988408	-18.3689838250953	-17.9070901734025	-11.9925843440058	-16.9028461370639	-17.3689838250953	-18.7683006497833	-13.7999392660634	-16.9028461370639	-14.7999392660634	-17.0904225988408	-16.8492096005693	-18.7683006497833	-17.0904225988408	-18.3689838250953	-16.3559704412967	-17.1424461465386	-16.5115055957925	-16.9028461370639	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-13.2149767653423	-14.7999392660634	-10.7999392660634	-18.7683006497833	-9.40762184328465	-18.7683006497833	-18.6778985361841	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-14.7999392660634	-18.7683006497833	-17.7683006497833	-16.5714267680553	-17.6778985361841	-18.6778985361841	-18.3689838250953	-18.3689838250953	-18.3689838250953	-16.5714267680553	-17.6377569454121	-14.4299710227405	-14.5660540381711	-17.6377569454121	-15.9354873726756
2022_11_18_Nct_11_16S_PDA-MAPS	-15.9028461370639	-18.3689838250953	-15.0976618183155	-14.5126993175944	-4.82880189853354	-7.19803570819926	-15.4903495057393	-6.08255849077932	-17.0904225988408	-14.0699531794855	-9.78299820892041	-16.4903495057393	-18.3689838250953	-18.3689838250953	-13.8810183387999	-16.7559307410844	-17.3689838250953	-5.6130732074781	-9.78299820892041	-5.13914201914569	-6.46107011403305	-15.0665679044072	-16.5824066396913	-15.7492409390223	-17.2934716488381	-17.2934716488381	-16.6377569454121	-9.78299820892041	-1.69553536767007	-4.92501721379284	-16.5841991544598	-15.4473415653707	-16.5841991544598	-15.7492409390223	-15.8810183387999	-1.15728936585595	-16.8492096005693	-5.32356659028312	-5.19803570819926	-16.5841991544598	-17.6778985361841	-17.1424461465386	-16.9354873726756	-17.0904225988408	-18.3689838250953	-17.9070901734025	-16.0356582722941	-16.9028461370639	-17.3689838250953	-18.7683006497833	-9.78299820892041	-16.9028461370639	-6.78299820892041	-17.0904225988408	-16.8492096005693	-18.7683006497833	-17.0904225988408	-18.3689838250953	-16.3559704412967	-17.1424461465386	-16.5115055957925	-16.9028461370639	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-18.3689838250953	-17.3689838250953	-18.7683006497833	-16.4843194236443	-18.7683006497833	-5.2594362528634	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-9.78299820892041	-18.6778985361841	-18.7683006497833	-17.7683006497833	-16.5714267680553	-17.6778985361841	-18.6778985361841	-18.3689838250953	-18.3689838250953	-18.3689838250953	-16.5714267680553	-17.6377569454121	-14.4299710227405	-14.5660540381711	-17.6377569454121	-15.9354873726756
2022_11_18_Nct_10_16S_PDA-MAPS	-9.95128471496697	-18.3689838250953	-15.0976618183155	-14.5126993175944	-10.2732128098543	-18.6778985361841	-15.4903495057393	-1.95693127810811	-17.0904225988408	-8.36632221424582	-0.657123496272219	-16.4903495057393	-18.3689838250953	-18.3689838250953	-13.8810183387999	-16.7559307410844	-17.3689838250953	-9.95128471496697	-18.7683006497833	-15.7999392660634	-7.02528529641075	-15.0665679044072	-12.2732128098543	-15.7492409390223	-17.2934716488381	-17.2934716488381	-16.6377569454121	-17.7683006497833	-4.82200169802201	-7.62935662007961	-16.5841991544598	-15.4473415653707	-12.2732128098543	-15.7492409390223	-15.8810183387999	-6.60078746788284	-16.8492096005693	-8.36632221424582	-5.00642626915943	-12.2732128098543	-17.6778985361841	-8.95128471496697	-16.9354873726756	-12.2732128098543	-12.2732128098543	-12.2732128098543	-16.0356582722941	-16.9028461370639	-11.2732128098543	-18.7683006497833	-10.2732128098543	-16.9028461370639	-8.81378119121704	-17.0904225988408	-16.8492096005693	-18.7683006497833	-17.0904225988408	-18.3689838250953	-16.3559704412967	-17.1424461465386	-16.5115055957925	-16.9028461370639	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-18.3689838250953	-10.2732128098543	-18.7683006497833	-9.68825030913318	-9.68825030913318	-18.6778985361841	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-18.6778985361841	-18.7683006497833	-17.7683006497833	-16.5714267680553	-17.6778985361841	-18.6778985361841	-18.3689838250953	-18.3689838250953	-18.3689838250953	-16.5714267680553	-17.6377569454121	-14.4299710227405	-14.5660540381711	-17.6377569454121	-15.9354873726756
2022_11_18_Nct_07_16S_PDA-MAPS	-15.9028461370639	-18.3689838250953	-15.0976618183155	-14.5126993175944	-11.9811212760748	-18.6778985361841	-15.4903495057393	-10.2806815579338	-17.0904225988408	-14.0699531794855	-16.4903495057393	-16.4903495057393	-18.3689838250953	-18.3689838250953	-5.65919318118748	-16.7559307410844	-17.3689838250953	-9.17376635401724	-13.9811212760748	-7.0863035127669	-10.8111962746325	-15.0665679044072	-16.5824066396913	-15.7492409390223	-17.2934716488381	-17.2934716488381	-7.87259681929668	-13.9811212760748	-0.390534226159811	-15.4793381941495	-16.5841991544598	-15.4473415653707	-16.5841991544598	-15.7492409390223	-15.8810183387999	-5.63239312184377	-16.8492096005693	-16.102877893637	-2.90230332611287	-16.5841991544598	-17.6778985361841	-17.1424461465386	-16.9354873726756	-17.0904225988408	-18.3689838250953	-17.9070901734025	-16.0356582722941	-16.9028461370639	-17.3689838250953	-11.1737663540172	-16.7840213243742	-16.9028461370639	-5.71433473537994	-9.39615877535369	-16.8492096005693	-18.7683006497833	-17.0904225988408	-18.3689838250953	-11.9811212760748	-11.3961587753537	-16.5115055957925	-13.9811212760748	-12.9811212760748	-18.7683006497833	-11.9811212760748	-15.199058823653	-11.3961587753537	-11.9811212760748	-8.48926817974517	-18.7683006497833	-11.1737663540172	-18.7683006497833	-5.87259681929668	-17.6377569454121	-13.9811212760748	-11.3961587753537	-15.628958093399	-16.7559307410844	-8.81119627463253	-18.7683006497833	-9.58880385329608	-16.5714267680553	-12.3961587753537	-11.9811212760748	-11.3961587753537	-18.3689838250953	-11.9811212760748	-12.3961587753537	-17.6377569454121	-14.4299710227405	-14.5660540381711	-17.6377569454121	-11.9811212760748
2022_11_18_Nct_08_16S_PDA-MAPS	-15.9028461370639	-18.3689838250953	-15.0976618183155	-14.5126993175944	-16.4843194236443	-6.14820152328519	-15.4903495057393	-1.39206466400456	-17.0904225988408	-14.0699531794855	-10.5660540381711	-6.08223826090684	-18.3689838250953	-18.3689838250953	-13.8810183387999	-16.7559307410844	-6.92219784839637	-4.66820858216558	-11.9810915374499	-2.9485865728769	-6.78469432464643	-15.0665679044072	-6.73316402400635	-6.69568931858769	-17.2934716488381	-17.2934716488381	-4.91141800964312	-13.5660540381711	-16.5089398696924	-5.88657393866565	-16.5841991544598	-15.4473415653707	-7.86561432003	-15.7492409390223	-15.8810183387999	-18.6778985361841	-16.8492096005693	-16.102877893637	-2.29575871169905	-4.44711296544758	-17.6778985361841	-17.1424461465386	-16.9354873726756	-17.0904225988408	-18.3689838250953	-17.9070901734025	-16.0356582722941	-16.9028461370639	-17.3689838250953	-18.7683006497833	-16.7840213243742	-16.9028461370639	-6.48923844112026	-17.0904225988408	-16.8492096005693	-18.7683006497833	-17.0904225988408	-18.3689838250953	-5.90071812098592	-5.9078425554193	-11.2441259432837	-13.5660540381711	-13.5660540381711	-7.75869911611349	-17.6377569454121	-15.199058823653	-18.7683006497833	-18.3689838250953	-8.61185772778422	-18.7683006497833	-13.5660540381711	-8.13978928346899	-18.6778985361841	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-11.2441259432837	-13.5660540381711	-9.65916344256257	-16.5714267680553	-17.6778985361841	-18.6778985361841	-5.52165991881264	-18.3689838250953	-13.5660540381711	-16.5714267680553	-17.6377569454121	-11.5660540381711	-13.5660540381711	-13.5660540381711	-15.9354873726756
2022_11_18_Nct_09_16S_PDA-MAPS	-15.9028461370639	-2.03260183148089	-1.38218626927112	-14.5126993175944	-7.6989526590427	-8.6989526590427	-15.4903495057393	-2.41091055830775	-6.98274562504329	-3.99851294090161	-6.04687596246301	-16.4903495057393	-6.64832658597273	-6.80586786295921	-13.8810183387999	-10.5063075811003	-11.5063075811003	-16.5606313743151	-18.7683006497833	-15.7999392660634	-6.59941698549179	-15.0665679044072	-6.41884473984997	-15.7492409390223	-17.2934716488381	-17.2934716488381	-11.5063075811003	-17.7683006497833	-16.5089398696924	-15.4793381941495	-16.5841991544598	-8.6989526590427	-16.5841991544598	-8.92134508037915	-11.5063075811003	-18.6778985361841	-16.8492096005693	-16.102877893637	-4.68612861868512	-16.5841991544598	-17.6778985361841	-11.5063075811003	-11.5063075811003	-17.0904225988408	-18.3689838250953	-17.9070901734025	-16.0356582722941	-16.9028461370639	-17.3689838250953	-8.18437948621294	-16.7840213243742	-16.9028461370639	-15.7999392660634	-17.0904225988408	-16.8492096005693	-18.7683006497833	-17.0904225988408	-18.3689838250953	-16.3559704412967	-17.1424461465386	-16.5115055957925	-16.9028461370639	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-18.3689838250953	-10.5063075811003	-18.7683006497833	-16.4843194236443	-18.7683006497833	-18.6778985361841	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-18.6778985361841	-18.7683006497833	-11.5063075811003	-16.5714267680553	-17.6778985361841	-18.6778985361841	-18.3689838250953	-18.3689838250953	-18.3689838250953	-16.5714267680553	-17.6377569454121	-14.4299710227405	-14.5660540381711	-17.6377569454121	-15.9354873726756
2022_11_18_Nct_06_16S_PDA-MAPS	-15.9028461370639	-18.3689838250953	-15.0976618183155	-14.5126993175944	-9.63676403157346	-10.0152756548272	-15.4903495057393	-14.486038890038	-17.0904225988408	-14.0699531794855	-16.4903495057393	-16.4903495057393	-18.3689838250953	-18.3689838250953	-13.8810183387999	-16.7559307410844	-17.3689838250953	-7.91093899501246	-18.7683006497833	-15.7999392660634	-11.7522412489934	-15.0665679044072	-16.5824066396913	-15.7492409390223	-17.2934716488381	-12.3372037497146	-16.6377569454121	-17.7683006497833	-1.17261103300219	-15.4793381941495	-16.5841991544598	-15.4473415653707	-16.5841991544598	-15.7492409390223	-15.8810183387999	-18.6778985361841	-16.8492096005693	-8.43031315410603	-0.922518513907339	-16.5841991544598	-17.6778985361841	-17.1424461465386	-16.9354873726756	-17.0904225988408	-18.3689838250953	-17.9070901734025	-16.0356582722941	-16.9028461370639	-13.3372037497146	-18.7683006497833	-16.7840213243742	-16.9028461370639	-9.16727874827224	-13.3372037497146	-16.8492096005693	-18.7683006497833	-17.0904225988408	-18.3689838250953	-12.3372037497146	-17.1424461465386	-16.5115055957925	-16.9028461370639	-16.7559307410844	-18.7683006497833	-13.3372037497146	-15.199058823653	-13.3372037497146	-18.3689838250953	-6.73729090752743	-18.7683006497833	-16.4843194236443	-18.7683006497833	-18.6778985361841	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-10.5298488276569	-18.7683006497833	-17.7683006497833	-16.5714267680553	-17.6778985361841	-18.6778985361841	-7.24974090846421	-18.3689838250953	-18.3689838250953	-16.5714267680553	-17.6377569454121	-14.4299710227405	-14.5660540381711	-13.3372037497146	-15.9354873726756
