feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteroidaceae	sample_type	paraffin_ctrl	-1.25142571573666	0.443575773563026	176	29	0.00540536429296137	0.015709339976419
Anaerovoracaceae	sample_type	paraffin_ctrl	-2.64167070730902	0.95618082477563	176	50	0.00690156118195646	0.0194498542400591
Beijerinckiaceae	sample_type	paraffin_ctrl	0.593657160459373	0.223974777419059	176	18	0.00877717994396651	0.0240081686702613
Stappiaceae	sample_type	paraffin_ctrl	-0.609787189424092	0.233446202063576	176	27	0.009785158308544	0.0260005635055598
Atopobiaceae	sample_type	paraffin_ctrl	-1.13492114231267	0.43755606716477	176	18	0.0104954201829692	0.0271131688060037
Eubacteriales.Family.XIII..Incertae.Sedis	sample_type	paraffin_ctrl	-1.32595927677038	0.521436808266922	176	37	0.0121972192110125	0.0306578753141666
Sphingomonadaceae	sample_type	paraffin_ctrl	1.20271973028058	0.479653267529783	176	172	0.0131360440372474	0.0313489676144542
Acidaminococcaceae	sample_type	paraffin_ctrl	-0.893993122712865	0.357603257873735	176	28	0.013792079667581	0.0313489676144542
Microbacteriaceae	sample_type	paraffin_ctrl	0.715471421607263	0.284603962020687	176	18	0.0138205126042217	0.0313489676144542
Hyphomicrobiales_unclassified_order	sample_type	paraffin_ctrl	-0.977745255160372	0.39004992440203	176	22	0.0133839105843851	0.0313489676144542
Acetobacteraceae	sample_type	paraffin_ctrl	1.34538096209201	0.547009238892235	176	38	0.0148898588255419	0.0322036481575674
Sphingosinicellaceae	sample_type	paraffin_ctrl	1.52662351707846	0.61544269250052	176	143	0.0147287762000249	0.0322036481575674
Eubacteriales_unclassified_order	sample_type	paraffin_ctrl	-1.23197057675273	0.518283731712351	176	26	0.0191112524000669	0.0386379668088309
Vibrionaceae	sample_type	paraffin_ctrl	-1.11721522147004	0.456322662393813	176	44	0.018696975303066	0.0386379668088309
Xanthobacteraceae	sample_type	paraffin_ctrl	0.965385040167783	0.389051696772884	176	38	0.0183443042773239	0.0386379668088309
Morganellaceae	sample_type	paraffin_ctrl	-1.11263618834735	0.473199064282189	176	62	0.0212332229776894	0.0403885327703782
Rhodocyclaceae	sample_type	paraffin_ctrl	1.00034692293402	0.430434649377004	176	30	0.0212799796317046	0.0403885327703782
Oscillatoriaceae	sample_type	paraffin_ctrl	0.419421300480542	0.179347828668688	176	19	0.0204929120350016	0.0403885327703782
Paracoccaceae	sample_type	paraffin_ctrl	2.16799932055982	0.935556590629241	176	86	0.0227559600131591	0.0423260856244758
Oxalobacteraceae	sample_type	paraffin_ctrl	-1.9811053756052	0.86451196722549	176	105	0.0239451847931496	0.0435092811333435
Listeriaceae	sample_type	paraffin_ctrl	-0.885244431301324	0.387301496462444	176	33	0.024327770096063	0.0435092811333435
Hafniaceae	sample_type	paraffin_ctrl	-0.85675205299357	0.385856517856562	176	44	0.0312214084868057	0.054784735646659
Gallionellaceae	sample_type	paraffin_ctrl	0.836109507954367	0.368669991681609	176	27	0.0325341458143139	0.0560310289024296
Propionibacteriaceae	sample_type	paraffin_ctrl	1.83231018710206	0.865452531882038	176	132	0.0375681780527917	0.0623900099805291
Bruguierivoracaceae	sample_type	paraffin_ctrl	-0.763731080691432	0.357863068783431	176	37	0.0370145741644301	0.0623900099805291
Sphaerotilaceae	sample_type	paraffin_ctrl	-1.99899422908617	0.961634420836464	176	86	0.0391292249771326	0.0638424196995321
Methylobacteriaceae	sample_type	paraffin_ctrl	1.9505018085945	0.965861899840911	176	96	0.0460796675023819	0.0738863634089916
Erythrobacteraceae	sample_type	paraffin_ctrl	1.33351097476423	0.674529723950165	176	122	0.0499225316052091	0.0786914481234653
Lactobacillaceae	sample_type	paraffin_ctrl	-1.47063249687394	0.794279799459103	176	95	0.0667384397755757	0.103444581652142
Sterolibacteriaceae	sample_type	paraffin_ctrl	0.573030683813917	0.335107704208745	176	36	0.0890569172552863	0.135775300077732
Campylobacteraceae	sample_type	paraffin_ctrl	-1.03835763599918	0.629400819635039	176	45	0.102883616324798	0.154325424487196
Tannerellaceae	sample_type	paraffin_ctrl	-0.55797867570799	0.343432338531447	176	28	0.107107850021243	0.158111588126597
Micrococcaceae	sample_type	paraffin_ctrl	1.11547444670544	0.688917845505943	176	66	0.110234466175894	0.160184458661845
Selenomonadaceae	sample_type	paraffin_ctrl	-0.914244301670308	0.568833313170149	176	41	0.115120504006292	0.164710874962848
Betaproteobacteria_unclassified_class	sample_type	paraffin_ctrl	-0.728444786316399	0.502518606323886	176	39	0.149805634663103	0.211089757934373
Comamonadaceae	sample_type	paraffin_ctrl	-0.720536282470372	0.646049682435014	176	101	0.268052191273157	0.372072444603038
Porphyromonadaceae	sample_type	paraffin_ctrl	-0.612235516088543	0.552912618704071	176	45	0.275675208917812	0.377026388667008
Natronincolaceae	sample_type	paraffin_ctrl	-0.407131478247786	0.371274717646818	176	29	0.283516694510678	0.382131196949175
Boseaceae	sample_type	paraffin_ctrl	-0.386586028464653	0.373875368024519	176	37	0.305719865135889	0.406170677966253
Neisseriaceae	sample_type	paraffin_ctrl	-0.772427391149524	0.764645067122136	176	75	0.315049160516528	0.409857266200711
Synechococcaceae	sample_type	paraffin_ctrl	0.21466781234647	0.211229905669938	176	20	0.317308851252163	0.409857266200711
Staphylococcaceae	sample_type	paraffin_ctrl	0.697619879204116	0.708539688539306	176	139	0.326387720991726	0.415809014414117
Stellaceae	sample_type	paraffin_ctrl	-0.214332376279352	0.226203942926954	176	22	0.344711978695021	0.433219108359959
Filifactoraceae	sample_type	paraffin_ctrl	-0.574873793236952	0.639478879871943	176	27	0.372819864376004	0.460438178635798
Azospirillaceae	sample_type	paraffin_ctrl	0.284099839340108	0.318891475714514	176	28	0.376272059960437	0.460438178635798
Roseobacteraceae	sample_type	paraffin_ctrl	0.479248103473491	0.564311214036678	176	39	0.398694663617112	0.481540308005083
Enterobacteriaceae	sample_type	paraffin_ctrl	-0.661022696601994	0.818976665881476	176	106	0.430273279765135	0.51301814125843
Blastochloridaceae	sample_type	paraffin_ctrl	0.267708217129859	0.352233499439015	176	26	0.448442378717412	0.527913180009106
Rhodospirillaceae	sample_type	paraffin_ctrl	0.16658267889074	0.228575571416309	176	18	0.471974281422088	0.548670102153177
Nautiliaceae	sample_type	paraffin_ctrl	0.141498328472143	0.219141154937938	176	21	0.519460390149419	0.59641748498637
Corynebacteriaceae	sample_type	paraffin_ctrl	0.262501271304612	0.433000007223404	176	32	0.546000301395316	0.619244244265419
Burkholderiales_unclassified_order	sample_type	paraffin_ctrl	-0.309438670370011	0.53721481234684	176	72	0.565361078389516	0.633476870966567
Chromobacteriaceae	sample_type	paraffin_ctrl	0.102236864722787	0.188661090329082	176	18	0.588575486950456	0.651637146266577
Tissierellaceae	sample_type	paraffin_ctrl	-0.196190979276744	0.405315164133178	176	23	0.629640189205982	0.688900442307721
Devosiaceae	sample_type	paraffin_ctrl	-0.198031727403198	0.49582567595485	176	26	0.690452683832055	0.746652320888152
Alcaligenaceae	sample_type	paraffin_ctrl	-0.236170365827131	0.69984219107942	176	65	0.736511228704457	0.787305106546143
Flavobacteriaceae	sample_type	paraffin_ctrl	-0.137430673808835	0.525945911449972	176	30	0.794239202477827	0.83936642989134
Planococcaceae	sample_type	paraffin_ctrl	-0.0820276885207422	0.358549190738217	176	28	0.819356400192547	0.856181406942774
Nitrobacteraceae	sample_type	paraffin_ctrl	0.14904199070896	0.912001946668801	176	95	0.87123311910413	0.890381099743781
Zymomonadaceae	sample_type	paraffin_ctrl	0.0646870073857889	0.392959578669073	176	56	0.869748645142645	0.890381099743781
Peptoniphilaceae	sample_type	paraffin_ctrl	-0.0782237617738603	0.88768201683531	176	91	0.929902609093397	0.929902609093397
Weeksellaceae	sample_type	paraffin_ctrl	-0.031754134578764	0.344898279070128	176	29	0.926761044662998	0.929902609093397
