feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Acinetobacter_baumannii	LP	2	2.03554842627889	0.0484484464833779	16	16	2.8425181253039e-15	1.97270757896091e-12
Escherichia_coli	LP	2	0.921662350544331	0.04966790469928	16	16	9.75342765932603e-11	3.38443939778613e-08
Variovorax_sp._RA8	LP	2	-3.39149279705819	0.229769364882277	16	10	1.68360045972696e-09	3.89472906350169e-07
Variovorax_paradoxus	LP	2	-3.19580343854298	0.259171310279819	16	16	1.50704184527379e-08	2.61471760155002e-06
Klebsiella_quasipneumoniae	LP	2	-0.766436200678925	0.073616086818163	16	16	1.12498913563331e-07	1.1893786371499e-05
Stenotrophomonas_maltophilia	LP	2	-0.639318485742424	0.060556903589545	16	16	9.55576688732331e-08	1.1893786371499e-05
Brevundimonas_sp._DS20	LP	2	3.81148972130375	0.368110656289552	16	12	1.19966144957483e-07	1.1893786371499e-05
Calothrix_sp._NIES.3974	LP	2	-2.12760594700637	0.222488878043511	16	16	3.01496379293157e-07	2.61548109036814e-05
Shigella_flexneri	LP	2	3.31815183132703	0.362898101901437	16	13	5.03256238863041e-07	3.88066477523278e-05
Hydrogenophaga_taeniospiralis	LP	2	-3.23165310923982	0.358081616134054	16	11	5.83595233433058e-07	4.05015092002542e-05
Brevundimonas_fontaquae	LP	2	2.42946874757561	0.284012489662603	16	8	1.06623421356753e-06	6.72696858378063e-05
Variovorax_sp._PBL.H6	LP	2	-2.57599012180562	0.328749338087185	16	8	2.80436277024324e-06	0.000162185646879068
Variovorax_sp._SRS16	LP	2	-2.51953877383423	0.36215788996766	16	15	9.96146072419514e-06	0.00053178874943011
Variovorax_sp._PAMC_28711	LP	2	-3.0323154717027	0.492245732122077	16	9	3.43122543349245e-05	0.0017009074648884
Fischerella_sp._NIES.3754	LP	2	-2.41745356288511	0.399836526035275	16	16	4.12497516120456e-05	0.00190848850791731
cyanobacterium_endosymbiont_of_Epithemia_turgida	LP	2	-2.02073689695941	0.340396650164552	16	13	4.93250495451147e-05	0.00213947402401935
Escherichia_albertii	LP	2	2.24473644610638	0.410837990224907	16	16	0.000108635079484598	0.00443486736248887
Sphingomonas_panacisoli	LP	2	-0.993687874926557	0.185882084098689	16	16	0.000132951123147912	0.00512600441470282
Sphingomonas_sp._FARSPH	LP	2	-0.987254843069378	0.19247654304813	16	16	0.000193577696755945	0.00707068008150661
Salmonella_enterica	LP	2	2.3219097547748	0.455300453731415	16	9	0.000203839119998027	0.00707321746393155
Sphingomonas_sp._S2.65	LP	2	-1.80073789040321	0.365280202410378	16	14	0.000275153329553874	0.00909316241478042
Sphingomonas_koreensis	LP	2	-1.71967153863296	0.395637269791286	16	16	0.000791975924484813	0.0238970126779331
Escherichia_fergusonii	LP	2	2.19418601391856	0.503753385684628	16	10	0.000778790606182561	0.0238970126779331
Sphingomonas_sinipercae	LP	2	2.39789340597254	0.554667475288224	16	10	0.00082709791841563	0.0239169148075186
Acidovorax_sp._KKS102	LP	2	-1.71101019241411	0.398285711611776	16	7	0.000869796776477753	0.0241455585150224
Sphingomonas_suaedae	LP	2	-1.93618920251031	0.490643490005679	16	12	0.00167342443445489	0.0446675599042958
Rhodoferax_koreense	LP	2	-2.01394607004982	0.524313738180343	16	11	0.0020416598537892	0.0524782199455446
Thermoleptolyngbya_sp._PKUAC.SCTB121	LP	2	-1.39625442054529	0.375890960985829	16	6	0.00259716347489865	0.0621528086751608
Roseateles_amylovorans	Environment	HOOD	1.35559570707653	0.363314406703929	16	6	0.00251597369635755	0.0621528086751608
Sphingomonas_alpina	LP	2	-1.83614639249259	0.515058309936583	16	11	0.00345618638905371	0.0799531118001092
Delftia_acidovorans	LP	2	-1.96288789470847	0.554477744261172	16	15	0.00362473044822178	0.0811471913247069
Sphingomonas_sp._QA11	LP	2	-0.936056474798393	0.267528669614118	16	16	0.00392229915764647	0.0850648629814579
Phyllobacterium_sp._T1018	LP	2	-2.24452937024223	0.655839525271536	16	12	0.00454279742837481	0.0927265122144741
Fischerella_sp._JS2	LP	2	-2.08494400619399	0.607325441093099	16	10	0.00445111007106133	0.0927265122144741
Croceicoccus_sp._YJ47	LP	2	-0.720815038708019	0.221287284209553	16	5	0.00623907600453591	0.123711964204226
Calothrix_sp._NIES.3974	Environment	HOOD	-0.718534099614428	0.222488878043511	16	16	0.00658257502857799	0.126897418606476
Variovorax_sp._PBL.E5	Environment	HOOD	1.34171864553419	0.433458259668638	16	15	0.00852219630535607	0.15833159416758
Variovorax_sp._PBL.E5	LP	2	-1.33786063262112	0.433458259668638	16	15	0.00866945328295105	0.15833159416758
Variovorax_sp._SRS16	Environment	HOOD	1.11140371218556	0.36215788996766	16	15	0.00896889467960536	0.159600330965285
Acidovorax_carolinensis	Environment	HOOD	1.39602112990679	0.464541021261391	16	9	0.0101377538077072	0.175890028563719
Variovorax_sp._RA8	Environment	HOOD	0.679803786780401	0.229769364882277	16	10	0.0110863499796314	0.18765675331376
Acidovorax_carolinensis	LP	2	-1.31576128662261	0.464541021261391	16	9	0.014125759946708	0.218922963927496
Variovorax_sp._PMC12	Environment	HOOD	0.973331127663267	0.345105578323946	16	16	0.0144543431101864	0.218922963927496
Calothrix_sp._336.3	LP	2	-1.51318607754027	0.539052445113134	16	14	0.0148261949633895	0.218922963927496
Dolichospermum_flos.aquae	LP	2	-1.20853159056612	0.42931390945019	16	8	0.0146033869586554	0.218922963927496
Nostoc_sp._MS1	Environment	HOOD	-0.979894953410964	0.34297970725969	16	13	0.0134747584507537	0.218922963927496
Rhodoferax_sp._GW822.FHT02A01	LP	2	-1.06337658595156	0.373050595903728	16	5	0.01364416866133	0.218922963927496
Sphingomonas_endolithica	LP	2	1.48927655865968	0.533886493383177	16	9	0.0153347822032513	0.221715392688675
Shigella_boydii	LP	2	1.79112794489095	0.656500554469488	16	6	0.0172377738082827	0.244143163733637
Variovorax_paradoxus	Environment	HOOD	0.687079187094285	0.259171310279819	16	16	0.0199713679192953	0.272273620924715
Rhizobium_sp._TH2	LP	2	-0.654307698339681	0.247855719610067	16	4	0.0204009053142438	0.272273620924715
Aminobacter_sp._NyZ550	LP	2	-0.629037038330518	0.237382780557364	16	4	0.0200161371926942	0.272273620924715
Brevundimonas_sp._PAMC22021	LP	2	-0.38021031883739	0.144783922051563	16	16	0.020943883689811	0.274246326051487
Phyllobacterium_sp._T1293	LP	2	-1.58611833103862	0.617028911431939	16	16	0.0232684972263159	0.290132555918331
Delftia_sp._HK171	LP	2	-0.736449254940453	0.286894506662778	16	4	0.023427910765131	0.290132555918331
Rippkaea_orientalis	LP	2	-1.73627562828859	0.672558626544817	16	12	0.0227875156055155	0.290132555918331
Paenibacillus_sonchi	LP	2	1.29559915554608	0.506490024398683	16	5	0.023829330961592	0.290132555918331
Ralstonia_pseudosolanacearum	Environment	HOOD	0.810007685829835	0.32403116653587	16	6	0.0265996523057658	0.307669311670025
Variovorax_sp._RKNM96	LP	2	2.04818288845864	0.816950155996909	16	7	0.0262346438066583	0.307669311670025
Nostoc_sp._UHCC_0926	Environment	HOOD	-0.885174045471915	0.354027269791316	16	6	0.0265737926269247	0.307669311670025
Brevundimonas_fontaquae	Environment	HOOD	0.694637546562863	0.284012489662603	16	8	0.0294444530160195	0.334990990051107
Sphingomonas_lacunae	LP	2	1.24015156283867	0.510518038105803	16	7	0.0303763319631681	0.340018941652236
Ralstonia_sp._RRA.1	Environment	HOOD	1.85338202587986	0.779368472704566	16	14	0.0334291208191345	0.359662775978281
Phyllobacterium_sp._628	LP	2	-1.51195889228221	0.632616898700271	16	15	0.0326905641951472	0.359662775978281
Sphingomonas_sp._QA11	Environment	HOOD	-0.629158918898357	0.267528669614118	16	16	0.0351117511271603	0.359662775978281
Bradyrhizobium_prioritasuperba	Environment	HOOD	0.428013737281304	0.183025346070125	16	3	0.0359856495350972	0.359662775978281
Bradyrhizobium_prioritasuperba	LP	2	-0.428013737281304	0.183025346070125	16	3	0.035985649535097	0.359662775978281
Paucibacter_sediminis	Environment	HOOD	0.764578400217402	0.327552783567352	16	4	0.0362772252427661	0.359662775978281
Rhodoferax_mekongensis	Environment	HOOD	0.428013737281304	0.183025346070125	16	3	0.0359856495350972	0.359662775978281
Rhodoferax_mekongensis	LP	2	-0.428013737281304	0.183025346070125	16	3	0.035985649535097	0.359662775978281
Ralstonia_insidiosa	Environment	HOOD	2.41423254231448	1.05453989750563	16	12	0.0394284703050008	0.385399413967191
Chroococcidiopsis_sp._CCNUC1	LP	2	-0.954589669680849	0.420120890095274	16	7	0.0407040799405866	0.392342103871765
Nodularia_spumigena	LP	2	-0.874933393975464	0.388909693591053	16	16	0.042430270417556	0.403378187257313
Stenotrophomonas_sp._WZN.1	LP	2	-0.994408885648267	0.463585792212353	16	4	0.0514200665492238	0.477753147160012
Sphingobium_sp._MI1205	LP	2	0.919618963649723	0.429166842483451	16	4	0.0516303833386181	0.477753147160012
Sphingomonas_donggukensis	LP	2	-0.925676452939749	0.436982721857619	16	13	0.0539836238551195	0.486815345251445
Clostridioides_difficile	LP	2	0.941381621656586	0.444458644446676	16	5	0.0540126535797712	0.486815345251445
Sphingomonas_hankookensis	LP	2	-0.41755025317318	0.201132028127653	16	16	0.0582935561654973	0.508144828301772
Microbacterium_chocolatum	Environment	HOOD	0.66637506173237	0.321403095599949	16	3	0.0585757727149015	0.508144828301772
Microbacterium_chocolatum	LP	2	-0.66637506173237	0.321403095599949	16	3	0.0585757727149016	0.508144828301772
Sphingomonas_panacisoli	Environment	HOOD	-0.383852170192551	0.185882084098689	16	16	0.0594613899171602	0.509459316080361
Janthinobacterium_sp._J1.1	Environment	HOOD	0.788655186780124	0.386168794455714	16	3	0.0619554474079243	0.51187000596547
Janthinobacterium_sp._J1.1	LP	2	-0.788655186780124	0.386168794455714	16	3	0.0619554474079243	0.51187000596547
Bradyrhizobium_sp._WD16	Environment	HOOD	1.09821542427525	0.53694663151033	16	6	0.0616168096902626	0.51187000596547
Sphingomonas_sp._AAP5	LP	2	-0.929670103401158	0.457922449857855	16	15	0.0633153863672342	0.516951507516006
Phyllobacterium_zundukense	LP	2	-1.25033054686083	0.625641659200383	16	14	0.0670228586525977	0.518940440080916
Tolypothrix_sp._PCC_7910	LP	2	-1.30447242379335	0.649030731086582	16	13	0.0656676648241683	0.518940440080916
Brevundimonas_mediterranea	Environment	HOOD	-0.971468238567706	0.486587395533691	16	11	0.0672613467112748	0.518940440080916
Aquibium_oceanicum	LP	2	-0.418990217047966	0.209894907921971	16	3	0.0672977515955078	0.518940440080916
Brevundimonas_nasdae	LP	2	1.00246615005945	0.496149515281032	16	8	0.0644286688658711	0.518940440080916
Janthinobacterium_tructae	Environment	HOOD	0.936246969980631	0.654400098046174	16	5	0.176113626296897	0.5193133816421
Janthinobacterium_tructae	LP	2	-0.93624696998063	0.654400098046174	16	5	0.176113626296897	0.5193133816421
Escherichia_coli	Environment	HOOD	-0.0923079580183557	0.04966790469928	16	16	0.0858819359177666	0.5193133816421
Brevundimonas_sp._PAMC22021	Environment	HOOD	-0.199505745927618	0.144783922051563	16	16	0.191474168709276	0.5193133816421
Stenotrophomonas_maltophilia	Environment	HOOD	-0.0940067952315913	0.060556903589545	16	16	0.14457089111606	0.5193133816421
Sphingomonas_sp._NY01	Environment	HOOD	-0.377518979925282	0.21267563461794	16	16	0.0992851257570473	0.5193133816421
Sphingomonas_alpina	Environment	HOOD	-0.733152471609597	0.515058309936583	16	11	0.178165058648393	0.5193133816421
cyanobacterium_endosymbiont_of_Epithemia_turgida	Environment	HOOD	-0.598523146935313	0.340396650164552	16	13	0.10219759005973	0.5193133816421
Sphingomonas_sp._FARSPH	Environment	HOOD	-0.33576932297424	0.19247654304813	16	16	0.104656802131082	0.5193133816421
Acinetobacter_baumannii	Environment	HOOD	0.0870912545180484	0.0484484464833779	16	16	0.095494200980591	0.5193133816421
Janthinobacterium_sp._LM6	Environment	HOOD	0.405063072840456	0.286524403648945	16	4	0.180944043442864	0.5193133816421
Janthinobacterium_sp._LM6	LP	2	-0.405063072840456	0.286524403648945	16	4	0.180944043442864	0.5193133816421
Stanieria_cyanosphaera	LP	2	-1.17104070038533	0.64338956513558	16	12	0.0918348086289375	0.5193133816421
Methylobacterium_indicum	Environment	HOOD	-1.15820500802128	0.704108870614145	16	7	0.123936534828931	0.5193133816421
Sphingomonas_sp._AAP5	Environment	HOOD	-0.700590905623349	0.457922449857855	16	15	0.149996582294741	0.5193133816421
Hydrogenophaga_sp._SL48	Environment	HOOD	0.477923531435858	0.346148878481072	16	2	0.19065198451535	0.5193133816421
Hydrogenophaga_sp._SL48	LP	2	-0.477923531435858	0.346148878481072	16	2	0.19065198451535	0.5193133816421
Sphingomonas_sp._So64.6b	LP	2	-1.08147773771021	0.638629214481124	16	8	0.11418236996373	0.5193133816421
Phyllobacterium_sp._A18.5.2	LP	2	-1.19792445003498	0.801027204076644	16	16	0.158663827770349	0.5193133816421
Brevibacterium_sp._W7.2	Environment	HOOD	0.764513758891808	0.429406828053143	16	4	0.0983804391043254	0.5193133816421
Brevibacterium_sp._W7.2	LP	2	-0.764513758891809	0.429406828053143	16	4	0.0983804391043253	0.5193133816421
Phyllobacterium_sp._628	Environment	HOOD	-0.927173348685329	0.632616898700271	16	15	0.166518657440248	0.5193133816421
Sphingomonas_sanguinis	LP	2	0.405574914048888	0.289970096856879	16	16	0.185311447678755	0.5193133816421
Brevundimonas_sp._GW460.12.10.14.LB2	LP	2	-0.705790143953838	0.386135581493808	16	15	0.0906090345743844	0.5193133816421
Janthinobacterium_agaricidamnosum	Environment	HOOD	1.08953435768878	0.620232641805585	16	5	0.102489170830358	0.5193133816421
Sphingomonas_radiodurans	Environment	HOOD	1.10257719713879	0.631565310077476	16	10	0.10442073684796	0.5193133816421
Acidovorax_sp._GBBC_1281	LP	2	-0.472718198280262	0.246152430914831	16	3	0.077011586109955	0.5193133816421
Delftia_lacustris	Environment	HOOD	-1.14924883039351	0.748915631814212	16	14	0.148866164660528	0.5193133816421
Variovorax_sp._PMC12	LP	2	0.541625415089415	0.345105578323946	16	16	0.140554885763068	0.5193133816421
Calothrix_sp._336.3	Environment	HOOD	-0.834754177247993	0.539052445113134	16	14	0.145480863992119	0.5193133816421
Hoeflea_sp._IMCC20628	Environment	HOOD	0.651199065707226	0.336784115975463	16	3	0.075238482442594	0.5193133816421
Gloeocapsopsis_dulcis	LP	2	-0.611502573626618	0.329663512304735	16	3	0.0864209923505228	0.5193133816421
Ralstonia_sp._RS647	Environment	HOOD	0.304735706283052	0.210887335378417	16	2	0.17212410080439	0.5193133816421
Tolypothrix_sp._PCC_7712	LP	2	-1.03750414189667	0.5324159333559	16	10	0.0732496619511278	0.5193133816421
Ralstonia_pseudosolanacearum	LP	2	-0.502169603481958	0.32403116653587	16	6	0.145194248382868	0.5193133816421
Sphingomonas_sp._NIBR02145	Environment	HOOD	0.815292869779537	0.498990128504903	16	14	0.126254816356916	0.5193133816421
Sphingomonas_sp._LM7	Environment	HOOD	-0.590050203363043	0.411906956652018	16	4	0.175611047309907	0.5193133816421
Sphingomonas_flavescens	LP	2	-0.442983805949378	0.223963206373122	16	3	0.0695302701837659	0.5193133816421
Massilia_antarctica	Environment	HOOD	0.416365110033773	0.289325252555185	16	2	0.173765778453875	0.5193133816421
Massilia_antarctica	LP	2	-0.416365110033773	0.289325252555185	16	2	0.173765778453875	0.5193133816421
Sphingomonas_sp._Y38.1Y	Environment	HOOD	0.894727327020344	0.574039342433054	16	8	0.143082663476836	0.5193133816421
Sphingomonas_sp._Y38.1Y	LP	2	-0.829382037602141	0.574039342433054	16	8	0.172179073129314	0.5193133816421
Delftia_tsuruhatensis	LP	2	-1.47181905896749	0.76447062206225	16	12	0.0763533056155379	0.5193133816421
Hydrogenophaga_pseudoflava	LP	2	-1.53929053928521	0.980525729287288	16	4	0.140458724651647	0.5193133816421
Burkholderia_lata	Environment	HOOD	0.746018453877142	0.501220175108589	16	5	0.160496963939127	0.5193133816421
Nostoc_edaphicum	LP	2	-0.286367243622038	0.196369985208211	16	2	0.168490401131981	0.5193133816421
Rhizorhabdus_dicambivorans	Environment	HOOD	0.304735706283052	0.210887335378417	16	2	0.17212410080439	0.5193133816421
Sphingomonas_sp._CL5.1	Environment	HOOD	0.36405302016149	0.261101844083273	16	2	0.186601119109406	0.5193133816421
