feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Butyrivibrio_hungatei	sample_type	paraffin_ctrl	-1.47160861439741	0.286874843110393	197	42	6.97575172276964e-07	4.67660089985679e-06
Intestinimonas_butyriciproducens	sample_type	paraffin_ctrl	-1.41625757291	0.280095104957976	197	30	9.81966847421029e-07	6.51668907833956e-06
Anaerocolumna_cellulosilytica	sample_type	paraffin_ctrl	-1.5460125419763	0.306567357747014	197	40	1.04462912996478e-06	6.80973632392338e-06
Streptococcus_sanguinis	sample_type	paraffin_ctrl	-2.9666644601569	0.588329962039882	197	127	1.0468544424905e-06	6.80973632392338e-06
Streptococcus_pneumoniae	sample_type	paraffin_ctrl	-3.17233680235356	0.630553958212504	197	143	1.10390298684835e-06	7.11043394469965e-06
Streptococcus_cristatus	sample_type	paraffin_ctrl	-2.43156446120187	0.484391839465827	197	118	1.1624352276372e-06	7.41475674327806e-06
Lachnospiraceae_bacterium	sample_type	paraffin_ctrl	-2.03795402919077	0.406310663732357	197	41	1.18447246343035e-06	7.41948814105298e-06
Oscillibacter_valericigenes	sample_type	paraffin_ctrl	-1.78848962398043	0.356591291976452	197	34	1.18576294491714e-06	7.41948814105298e-06
X.Clostridium._hylemonae	sample_type	paraffin_ctrl	-2.05973398769288	0.411019037068485	197	31	1.20908786372351e-06	7.4940634572297e-06
Sphingosinicella_sp._BN140058	sample_type	paraffin_ctrl	2.36908234330141	0.473775042025826	197	74	1.27095132339307e-06	7.80387868662845e-06
Burkholderia_pyrrocinia	sample_type	paraffin_ctrl	-1.27738060051346	0.25614113525847	197	29	1.35172141589282e-06	8.22297194668133e-06
Brevundimonas_naejangsanensis	sample_type	paraffin_ctrl	1.54298959996225	0.309954813501145	197	30	1.4080595592483e-06	8.48711128831316e-06
Streptococcus_pseudopneumoniae	sample_type	paraffin_ctrl	-2.57029469142905	0.517305205531321	197	115	1.4705741641503e-06	8.7833384167886e-06
Dialister_pneumosintes	sample_type	paraffin_ctrl	-2.11751988103938	0.427364924573613	197	49	1.56628471000542e-06	9.27071220246452e-06
Flavonifractor_plautii	sample_type	paraffin_ctrl	-2.17762557378089	0.440839791666167	197	31	1.67802402968517e-06	9.84340881699244e-06
Lachnospiraceae_bacterium_GAM79	sample_type	paraffin_ctrl	-2.29013672966911	0.463898911585479	197	33	1.70116008165518e-06	9.89081569599516e-06
Gemella_morbillorum	sample_type	paraffin_ctrl	-2.64522397396063	0.536203812202868	197	78	1.72826393337858e-06	9.9602579318397e-06
Streptococcus_mutans	sample_type	paraffin_ctrl	-2.4318242181963	0.500040080008989	197	45	2.37285342264381e-06	1.35562147711042e-05
Abiotrophia_defectiva	sample_type	paraffin_ctrl	-2.49690115773927	0.514961617539327	197	76	2.53341247324611e-06	1.43487240941612e-05
Peptoniphilus_sp._ING2.D1G	sample_type	paraffin_ctrl	-1.94903792872069	0.402715591944467	197	29	2.63767447320661e-06	1.48115566572371e-05
