feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Sphingosinithalassobacter	sample_type	paraffin_ctrl	6.29222935457997	0.508137327988454	197	78	2.31845222557004e-26	5.91205317520359e-24
Mesorhizobium	sample_type	paraffin_ctrl	-6.52737977267219	0.569613895725104	197	96	1.41086676147066e-23	1.79885512087509e-21
Ralstonia	sample_type	paraffin_ctrl	-6.64099306394791	0.649194639822151	197	85	6.16681732942179e-20	5.24179473000853e-18
Rhizorhabdus	sample_type	paraffin_ctrl	3.91449254853806	0.447858737467087	197	70	1.06724350708896e-15	6.80367735769212e-14
Burkholderia	sample_type	paraffin_ctrl	-6.62952045233074	0.868331892483974	197	85	9.86132463832065e-13	5.02927556554353e-11
Roseburia	sample_type	paraffin_ctrl	-3.02204058361685	0.438676072057703	197	61	7.55348383173296e-11	2.97694739340794e-09
Sphingomonas	sample_type	paraffin_ctrl	3.27143128953219	0.477042852560604	197	190	9.01169527300865e-11	2.97694739340794e-09
Brevundimonas	sample_type	paraffin_ctrl	4.71497631921916	0.688177907445981	197	76	9.33944280284843e-11	2.97694739340794e-09
Moraxella	sample_type	paraffin_ctrl	5.54048800148779	0.817965026934996	197	108	1.44637558292626e-10	4.0980641516244e-09
Anaerostipes	sample_type	paraffin_ctrl	-2.39416993583694	0.366528582766459	197	58	5.50960423214294e-10	1.40494907919645e-08
Lachnoclostridium	sample_type	paraffin_ctrl	-2.74292644520356	0.423447141856671	197	55	7.41711899390469e-10	1.71942303949609e-08
Paraburkholderia	sample_type	paraffin_ctrl	-3.06576182964173	0.477349648678185	197	64	1.00103929148839e-09	2.12720849441283e-08
Stenotrophomonas	sample_type	paraffin_ctrl	3.43331082870975	0.536728321867149	197	61	1.15071714067105e-09	2.25717592977784e-08
Haemophilus	sample_type	paraffin_ctrl	-4.1173952936787	0.647428739910886	197	101	1.40617859736761e-09	2.56125387377673e-08
Lacrimispora	sample_type	paraffin_ctrl	-2.56218337683048	0.403866006263892	197	48	1.5283686718281e-09	2.59822674210776e-08
Veillonella	sample_type	paraffin_ctrl	-4.01808822444085	0.641144162502227	197	104	2.31068320779406e-09	3.68265136242178e-08
Mediterraneibacter	sample_type	paraffin_ctrl	-2.65198149984408	0.432615545296129	197	54	4.77849082393864e-09	7.16773623590796e-08
Blautia	sample_type	paraffin_ctrl	-3.7353003860821	0.616752444709646	197	58	7.03578305858396e-09	9.96735933299394e-08
Novosphingobium	sample_type	paraffin_ctrl	2.69243028497332	0.445460974629156	197	172	7.50115406163167e-09	1.00673383458741e-07
Anaerocolumna	sample_type	paraffin_ctrl	-2.20546405310714	0.367082607912056	197	49	9.05200774166871e-09	1.15413098706276e-07
Massilistercora	sample_type	paraffin_ctrl	-2.57574780828883	0.437652063752643	197	40	1.70665322879067e-08	2.0723646349601e-07
Gemella	sample_type	paraffin_ctrl	-3.77320861777466	0.645203053476377	197	99	2.06582327795945e-08	2.39447698127118e-07
Hungatella	sample_type	paraffin_ctrl	-2.00173085027675	0.346169891218997	197	43	2.88517585609992e-08	3.19878192741512e-07
Caballeronia	sample_type	paraffin_ctrl	-1.86049871366821	0.3287767611346	197	35	5.38003054523608e-08	5.71628245431333e-07
Enterocloster	sample_type	paraffin_ctrl	-1.97387589025341	0.351396680995272	197	43	6.62208921363786e-08	6.75453099791062e-07
Streptococcus	sample_type	paraffin_ctrl	-3.52792699183017	0.631884626049917	197	163	7.84259043814688e-08	7.14235914902662e-07
Ruminococcus	sample_type	paraffin_ctrl	-2.07953772160159	0.372363521630227	197	36	7.78387334144065e-08	7.14235914902662e-07
Sphingobium	sample_type	paraffin_ctrl	3.20551831546632	0.572834582984639	197	116	7.36340220971141e-08	7.14235914902662e-07
Caenibius	sample_type	paraffin_ctrl	2.22612538448794	0.399692699269921	197	42	8.38878437286517e-08	7.37634487958834e-07
Lachnospiraceae_unclassified_family	sample_type	paraffin_ctrl	-2.60518625402905	0.470876828886959	197	49	1.00690505634828e-07	8.55869297896042e-07
Prevotella	sample_type	paraffin_ctrl	-2.54886213193506	0.467823322508349	197	57	1.52211590700102e-07	1.25206308479116e-06
Enterococcus	sample_type	paraffin_ctrl	-2.81291033467605	0.517389516524642	197	116	1.6107040958606e-07	1.28352982638892e-06
Pseudobutyrivibrio	sample_type	paraffin_ctrl	-2.18305188479044	0.402108234394982	197	37	1.67239047809022e-07	1.29230173306972e-06
Bacteroides	sample_type	paraffin_ctrl	-2.20829567244271	0.409612043007764	197	38	2.00945838389835e-07	1.50709378792376e-06
Anaerobutyricum	sample_type	paraffin_ctrl	-2.47960748207908	0.470150660918414	197	41	3.52814345752544e-07	2.57050451905425e-06
Dysosmobacter	sample_type	paraffin_ctrl	-2.20181979295513	0.422608641906773	197	34	4.78162827914572e-07	3.29544651670854e-06
Herbinix	sample_type	paraffin_ctrl	-1.40583165380559	0.269819459457906	197	53	4.77711215683573e-07	3.29544651670854e-06
Flintibacter	sample_type	paraffin_ctrl	-2.2359679937626	0.431364825705139	197	32	5.42138002572813e-07	3.6380313330544e-06
