feature	Finegoldia	Anaerococcus	Lachnospiraceae_unclassified_family	Campylobacter	Mesorhizobium	Pseudomonas	Faecalibacterium	Peptostreptococcaceae_unclassified_family	Blautia	Streptococcus	Peptoniphilus	Anaerobutyricum	Clostridium	Anaerostipes	Dialister	Mediterraneibacter	Ruminococcus	Escherichia	Lachnospira	Aminipila	Shigella	Mogibacterium	Massilistercora	Romboutsia	Pseudobutyrivibrio	Lactobacillus	Stenotrophomonas	Phocaeicola	Cutibacterium	Roseburia	Lachnoclostridium	Acinetobacter	Sinorhizobium	Ruthenibacterium	Staphylococcus	Janthinobacterium	Eubacteriales.Family.XIII..Incertae.Sedis_unclassified_family	Lacrimispora	Enterococcus	Bacteroides	Megasphaera	Salmonella	Enterobacter	Hungatella	Enterocloster	Haemophilus	Corynebacterium	Veillonella	Ligilactobacillus	Brucella	Agrobacterium	Ralstonia	Peptacetobacter	Gemella	Bacillus	Anaerocolumna	Acetivibrio	Fusobacterium	Mammaliicoccus	Tannerella	Lachnoanaerobaculum	Herbinix	Porphyromonas	Prevotella	Yokenella	Mannheimia	Paraclostridium	Piscinibacter	Serratia	Citrobacter	Sphingomonas	Clostridioides	Crassaminicella	Klebsiella	Butyrivibrio	Segatella	Rhizobium	Parvimonas	Abiotrophia	Aerococcus	Alkaliphilus	Pantoea	Mixta	Jeotgalibaca	Sodalis	Enterobacteriaceae_unclassified_family	Vibrio	Priestia	Limosilactobacillus	Proteus	Methylobacterium	Edwardsiella	Moraxella	Actinobacillus	Yersinia	Cronobacter	Xylanibacter	Pseudoduganella	Tetragenococcus	Pasteurella	Carnobacterium	Methylocystis	Leclercia	Aggregatibacter	Acidovorax	Phyllobacterium	Raoultella	Burkholderiales_unclassified_order	Providencia	Aquibium	Erwinia	Companilactobacillus	Methylorubrum	Selenomonas	Atlantibacter	Lysinibacillus	Pectobacterium	Kluyvera	Melissococcus	Paracidovorax	Stutzerimonas	Aeromonas	Aminobacter	Vagococcus	Filifactor	Hydrogenophaga	Phascolarctobacterium	Lactococcus	Gudongella	Neisseria	Azospira	Novosphingobium	Latilactobacillus	Aquabacterium	Capnocytophaga	Kosakonia	Listeria	Leptothrix	Sphaerotilus	Massilia	Rubrivivax	Schaalia	Diaphorobacter	Actinomyces	Devosia	Cupriavidus	Roseateles	Weissella	Herbaspirillum	Sphingobium	Leuconostoc	Ottowia	Chromobacterium	Cloacibacterium	Comamonas	Eikenella	Glaesserella	Sphingosinicella	Hyphomicrobium	Rhodoferax	Cytobacillus	Kingella	Lapidilactobacillus	Kocuria	Brevundimonas	Delftia	Sphingosinithalassobacter	Pasteurellaceae_unclassified_family	Avibacterium	Rhodopseudomonas	Rhizorhabdus	Caminibacter	Bibersteinia	Bradyrhizobium	Bosea	Paenacidovorax	Variovorax	Methylibium	Afipia	Breoghania	Caenibius	Microvirga	Rothia	Polaromonas	Croceicoccus	Bordetella	Ancylobacter	Blastochloris	Paracoccus	Stella	Burkholderia	Tsuneonella	Ochrobactrum	Tardibacter	Sphingopyxis	Xanthomonas	Roseomonas	Altererythrobacter	Micrococcus	Collimonas	Vitreoscilla	Sphingorhabdus	Alicycliphilus	Anabaena	Inhella	Rodentibacter	Caulobacter	Alysiella	Salinicoccus	Ramlibacter	Paraburkholderia	Acetobacter	Porphyrobacter	Synechococcus	Denitratisoma	Erythrobacter	Nitrobacter	Neorhizobium	Undibacterium	Oscillatoria	Parasphingopyxis	Pandoraea	Mycetohabitans	Caballeronia	Qipengyuania	Zymomonas	Blastomonas	Sulfuricystis	Rhodoplanes	Betaproteobacteria_unclassified_class	Phenylobacterium
2021_11_16_negKO1_16S_PMAPS	-2.94604826111098	-4.16957265193735	-5.76567571026371	-6.30580842952409	-6.00494195016455	-9.35543919724869	-5.84447727797131	-4.41621261952048	-4.9576362353862	-3.82561825071999	-2.71620703399941	-9.41433288630225	-6.42943977869246	-8.16640537285867	-4.25782840062226	-7.8293703855811	-7.44470653534577	-3.50543993778259	-8.02201546352349	-7.42943977869246	-7.50744229069374	-5.91183254577307	-8.29885566888232	-9.35543919724869	-9.53986376838611	-6.96587238548596	-12.4143328863023	-7.71389316816116	-8.24440788485994	-7.71389316816116	-7.50744229069374	-10.4143328863023	-18.7598296817502	-6.09240479141489	-12.9992953870234	-10.677367292136	-8.35543919724869	-10.2988556688823	-7.78984202139446	-9.24440788485994	-7.11665233766157	-7.46013657591538	-8.4757334309664	-9.91183254577307	-8.19194046496581	-4.74899696911708	-13.9992953870234	-5.31279485984019	-17.7598296817502	-18.7598296817502	-10.1919404649658	-10.4143328863023	-9.75136787357983	-6.42186655898766	-13.9992953870234	-12.4143328863023	-10.1919404649658	-16.5841110500491	-18.6506731359393	-13.9992953870234	-7.3699387669438	-11.677367292136	-13.9992953870234	-6.78012686656125	-13.9992953870234	-12.9992953870234	-11.4143328863023	-9.60697796424465	-11.9992953870234	-10.9992953870234	-9.19194046496581	-12.9992953870234	-11.677367292136	-7.53986376838611	-10.8293703855811	-8.8293703855811	-13.9992953870234	-5.91714634566954	-8.78984202139446	-9.14131439189584	-12.4143328863023	-12.9992953870234	-13.9992953870234	-9.8293703855811	-18.3668088368155	-12.9992953870234	-13.9992953870234	-17.3668088368155	-15.9146887762926	-17.3668088368155	-11.1919404649658	-12.9992953870234	-10.677367292136	-16.6506731359393	-13.9992953870234	-13.9992953870234	-11.9992953870234	-17.6376154533962	-9.91183254577307	-11.1919404649658	-9.35543919724869	-16.9009375450855	-13.9992953870234	-11.9992953870234	-9.4757334309664	-13.9992953870234	-17.2907028701971	-18.6506731359393	-17.1173590144285	-18.7598296817502	-13.9992953870234	-13.9992953870234	-9.67736729213605	-8.3845855429082	-12.4143328863023	-18.6506731359393	-17.2907028701971	-13.9992953870234	-17.2907028701971	-18.7598296817502	-16.9146887762926	-18.7598296817502	-18.7598296817502	-8.67736729213605	-14.9502334177982	-17.3668088368155	-6.69551463884631	-7.29885566888232	-12.9992953870234	-8.19194046496581	-12.9992953870234	-16.7350799829412	-17.1173590144285	-8.4757334309664	-10.4143328863023	-12.9992953870234	-16.9009375450855	-12.4143328863023	-13.9992953870234	-17.6376154533962	-17.6376154533962	-11.9992953870234	-11.4143328863023	-17.6506731359393	-17.0657106352181	-10.4143328863023	-17.3668088368155	-12.9992953870234	-17.7598296817502	-17.6506731359393	-18.7598296817502	-17.7598296817502	-17.6376154533962	-16.7350799829412	-10.2988556688823	-12.9992953870234	-16.1173590144285	-13.9992953870234	-18.7598296817502	-12.4143328863023	-18.7598296817502	-17.6376154533962	-13.9992953870234	-14.5336947405408	-11.677367292136	-17.3668088368155	-13.9992953870234	-17.2907028701971	-16.0526529526751	-16.9009375450855	-16.7696054320235	-17.6376154533962	-18.6506731359393	-17.3668088368155	-16.5432735384498	-18.6506731359393	-17.6376154533962	-11.677367292136	-16.9009375450855	-13.9992953870234	-18.7598296817502	-17.2907028701971	-16.3668088368155	-17.1748671810291	-18.7598296817502	-11.9992953870234	-16.9146887762926	-18.6506731359393	-16.3715044120433	-18.3668088368155	-18.6506731359393	-18.7598296817502	-13.9992953870234	-17.7598296817502	-17.1173590144285	-13.9992953870234	-16.0704564159447	-17.2907028701971	-16.6406403576421	-16.6376154533962	-13.9992953870234	-18.7585485549171	-13.9992953870234	-17.7598296817502	-17.6376154533962	-16.5524889895212	-11.677367292136	-13.9992953870234	-13.9992953870234	-18.3668088368155	-18.3668088368155	-18.3668088368155	-18.7598296817502	-14.4027456224957	-16.9146887762926	-18.6506731359393	-18.6506731359393	-18.6506731359393	-18.6506731359393	-14.5336947405408	-16.9146887762926	-14.3367854762038	-15.3459595964041	-17.7598296817502	-17.7598296817502	-17.6376154533962	-18.7598296817502	-17.2907028701971	-15.9134971903779	-15.1235556282882	-18.7598296817502
2021_11_16_negKO3_16S_PMAPS	-15.0448807419281	-16.9009375450855	-13.3668088368155	-7.0550605218105	-10.6253418504143	-13.0448807419281	-16.4064375508177	-15.0024634388925	-11.0814066179532	-1.31211973672913	-12.1573554711865	-14.7818463360943	-15.0448807419281	-10.9917694054685	-6.09010281692303	-12.6663691186744	-14.0935826230279	-7.22215059398358	-17.3668088368155	-16.9146887762926	-11.1000222961206	-17.3668088368155	-17.3668088368155	-11.8749557404858	-17.3668088368155	-17.3668088368155	-15.5037636371826	-13.9073772181782	-16.3668088368155	-10.4841657874536	-11.4599182412069	-16.5524889895212	-18.7598296817502	-16.9146887762926	-11.344441023787	-12.0092568321974	-15.058108836776	-12.6663691186744	-8.43903087473312	-12.4599182412069	-6.2465709594735	-11.4599182412069	-12.2793459955651	-16.7598296817502	-13.6663691186744	-9.21706171731078	-17.2907028701971	-1.91443888201235	-17.7598296817502	-16.3668088368155	-18.6506731359393	-12.6663691186744	-8.35558158139221	-4.75232903257013	-12.8432468807584	-12.0814066179532	-17.3668088368155	-9.50882784168789	-18.6506731359393	-11.3007196463577	-10.2582843800373	-12.6663691186744	-10.5594539147579	-6.18193349390718	-17.3668088368155	-11.7818463360943	-12.0448807419281	-12.5594539147579	-12.0814066179532	-14.3668088368155	-10.2582843800373	-9.73745221673585	-17.3668088368155	-13.1968838353731	-12.2793459955651	-11.0269588339308	-16.3668088368155	-5.95053909229225	-3.06903277392131	-6.79410861032817	-14.3668088368155	-14.7818463360943	-17.3668088368155	-8.68732873731001	-17.3668088368155	-17.7696054320235	-15.7818463360943	-16.3668088368155	-6.78749289923545	-16.3668088368155	-15.7818463360943	-15.7818463360943	-16.1006623390052	-12.2793459955651	-15.3668088368155	-16.3668088368155	-11.6388883822523	-17.6376154533962	-7.39382905074917	-12.0814066179532	-6.99285618144527	-16.9009375450855	-15.7818463360943	-7.69261656866978	-16.3668088368155	-16.2632325162447	-17.2907028701971	-18.6506731359393	-17.1173590144285	-18.7598296817502	-17.3668088368155	-13.7818463360943	-16.3668088368155	-6.51349928141179	-17.3668088368155	-14.0448807419281	-14.7818463360943	-17.2907028701971	-15.7818463360943	-18.7598296817502	-16.9146887762926	-17.3668088368155	-18.7598296817502	-5.96753091230649	-11.3007196463577	-16.3668088368155	-14.3668088368155	-15.7818463360943	-17.3668088368155	-12.5594539147579	-12.0092568321974	-12.5594539147579	-13.7818463360943	-10.7969532284845	-6.72746812816323	-17.3668088368155	-15.3668088368155	-13.7818463360943	-14.7818463360943	-17.6376154533962	-13.7818463360943	-10.2793459955651	-12.3668088368155	-11.5088278416879	-15.0448807419281	-16.1173590144285	-16.3668088368155	-11.1769842779354	-12.5088278416879	-17.6506731359393	-15.7818463360943	-10.6803083096322	-17.6376154533962	-14.5594539147579	-18.7598296817502	-10.2069375000371	-14.5594539147579	-16.3668088368155	-18.7598296817502	-16.3668088368155	-17.3668088368155	-17.6376154533962	-13.2793459955651	-14.5336947405408	-18.6506731359393	-16.3668088368155	-17.7598296817502	-15.7818463360943	-14.1968838353731	-16.9009375450855	-16.7696054320235	-17.6376154533962	-16.3668088368155	-16.3668088368155	-16.5432735384498	-17.3668088368155	-17.6376154533962	-14.3668088368155	-16.9009375450855	-18.7598296817502	-18.7598296817502	-17.2907028701971	-15.3668088368155	-17.1748671810291	-18.7598296817502	-16.5037636371826	-16.9146887762926	-18.6506731359393	-16.3715044120433	-17.3668088368155	-18.6506731359393	-18.7598296817502	-18.7598296817502	-17.7598296817502	-17.1173590144285	-16.3668088368155	-16.0704564159447	-17.2907028701971	-16.6406403576421	-16.6376154533962	-13.7818463360943	-18.7585485549171	-16.5432735384498	-17.7598296817502	-15.3668088368155	-13.9073772181782	-16.5432735384498	-18.7598296817502	-14.5594539147579	-17.3668088368155	-17.3668088368155	-17.3668088368155	-17.3668088368155	-14.4027456224957	-16.9146887762926	-18.6506731359393	-18.6506731359393	-18.6506731359393	-18.6506731359393	-14.5336947405408	-16.9146887762926	-14.3367854762038	-15.3459595964041	-17.7598296817502	-17.7598296817502	-17.6376154533962	-18.7598296817502	-17.2907028701971	-15.9134971903779	-15.1235556282882	-18.7598296817502
2021_11_16_negKO2_16S_PMAPS	-5.89912907685018	-4.3243841049375	-4.38784420667757	-11.0507602937521	-4.93021509754598	-17.6506731359393	-5.03964833863192	-4.57352362034954	-4.02097500916121	-4.43498847311428	-4.77838302565119	-7.52913961859924	-7.81778312177453	-6.69139563021877	-8.03596329182407	-7.07797290945198	-6.65490598506147	-5.37077242013651	-8.11345473540068	-9.51624681571835	-9.68488885127719	-7.85625726958917	-9.81778312177453	-10.9227526813761	-8.51881617533048	-8.42426094315049	-15.5037636371826	-10.1115143248312	-6.66340912386674	-6.23757415102401	-6.86358681138766	-9.97824779396778	-11.0960842842616	-8.44365881576174	-4.86685637661909	-14.8433182138817	-9.57921077338265	-8.8051830849949	-15.3287450410519	-11.3108231330547	-10.2244083812372	-7.83849583042483	-10.2756337045923	-8.89578563377581	-9.63944588051602	-13.7437825403308	-11.8433182138817	-1.23296893203175	-17.7598296817502	-12.5632102946889	-17.6506731359393	-17.6506731359393	-11.0359632918241	-8.8758860763381	-15.3287450410519	-8.82730589589304	-10.9364276182732	-10.0140485153956	-17.6506731359393	-9.49080179916089	-13.1271111798823	-11.191241517302	-11.9227526813761	-9.52139011899431	-12.480748134497	-16.0526529526751	-12.0359632918241	-17.6376154533962	-9.57921077338265	-13.191241517302	-8.69357109437699	-13.0657106352181	-14.480748134497	-9.12319612987888	-13.2583557131605	-11.6733932124394	-14.0657106352181	-9.01767793879632	-15.0657106352181	-15.6506731359393	-16.6506731359393	-14.480748134497	-16.0657106352181	-16.6506731359393	-16.6506731359393	-16.6506731359393	-17.7696054320235	-17.3668088368155	-8.24128219980157	-15.6506731359393	-17.6506731359393	-14.191241517302	-16.1006623390052	-15.6506731359393	-13.191241517302	-14.8433182138817	-13.6506731359393	-10.6172501344018	-15.6506731359393	-17.6506731359393	-14.8433182138817	-16.9009375450855	-14.6506731359393	-16.0526529526751	-12.1271111798823	-14.6506731359393	-15.3287450410519	-17.6506731359393	-17.1173590144285	-13.2583557131605	-16.0657106352181	-17.1748671810291	-17.3668088368155	-10.8957856337758	-15.6506731359393	-17.6506731359393	-17.2907028701971	-17.2907028701971	-17.2907028701971	-16.6506731359393	-16.9146887762926	-8.45345644282922	-13.0657106352181	-14.6506731359393	-13.9502334177982	-17.3668088368155	-8.0884307117182	-9.62830532291082	-14.191241517302	-16.0657106352181	-14.8433182138817	-9.02496429287481	-17.1173590144285	-17.6506731359393	-13.5117114803762	-16.6506731359393	-9.8891219034948	-17.6506731359393	-17.7598296817502	-8.56056071627499	-17.6376154533962	-10.2669688434652	-14.480748134497	-16.6506731359393	-16.0657106352181	-16.1173590144285	-17.3668088368155	-8.71698248098704	-15.0657106352181	-16.6506731359393	-18.7598296817502	-17.7598296817502	-17.6376154533962	-16.7350799829412	-10.1349732976552	-16.9146887762926	-16.1173590144285	-14.480748134497	-18.7598296817502	-17.6506731359393	-18.7598296817502	-17.6376154533962	-17.7598296817502	-14.5336947405408	-17.6506731359393	-17.3668088368155	-17.7598296817502	-17.2907028701971	-16.0526529526751	-16.9009375450855	-16.7696054320235	-16.0657106352181	-17.6506731359393	-17.3668088368155	-16.5432735384498	-17.6506731359393	-17.6376154533962	-16.7598296817502	-16.9009375450855	-14.8433182138817	-18.7598296817502	-17.2907028701971	-16.3668088368155	-17.1748671810291	-18.7598296817502	-16.5037636371826	-16.9146887762926	-17.6506731359393	-14.191241517302	-16.0657106352181	-17.6506731359393	-18.7598296817502	-15.6506731359393	-17.7598296817502	-17.1173590144285	-17.3668088368155	-16.0704564159447	-17.2907028701971	-16.6406403576421	-16.6376154533962	-17.6506731359393	-18.7585485549171	-16.5432735384498	-12.6506731359393	-17.6376154533962	-16.5524889895212	-16.5432735384498	-18.7598296817502	-17.7598296817502	-15.0657106352181	-18.3668088368155	-18.3668088368155	-18.7598296817502	-13.4027456224957	-12.8433182138817	-17.6506731359393	-17.6506731359393	-17.6506731359393	-17.6506731359393	-14.5336947405408	-16.9146887762926	-14.3367854762038	-15.3459595964041	-17.7598296817502	-17.7598296817502	-17.6376154533962	-18.7598296817502	-17.2907028701971	-15.9134971903779	-15.1235556282882	-18.7598296817502
2022_04_20_neg_ctrl3_16S_PMAPS	-6.63997060981507	-16.9009375450855	-15.3629026937047	-14.5117114803762	-9.36044808119271	-7.28072088872197	-16.4064375508177	-15.0024634388925	-17.0884570034862	-2.26625040591364	-16.4817048462855	-16.5037636371826	-16.5821713905045	-14.953559900805	-17.7598296817502	-16.5037636371826	-14.0935826230279	-4.6574883710731	-18.3668088368155	-16.9146887762926	-9.57195218638642	-18.3668088368155	-13.81987969983	-15.4169953964944	-18.3668088368155	-18.7598296817502	-15.5037636371826	-18.7598296817502	-4.41900026354782	-16.1006623390052	-15.8783383498952	-16.5524889895212	-13.81987969983	-16.9146887762926	-13.81987969983	-16.9146887762926	-15.058108836776	-16.9146887762926	-9.81987969983001	-16.7350799829412	-17.2907028701971	-8.0125247777724	-8.64995469838769	-16.7598296817502	-16.2907028701971	-15.5841110500491	-17.2907028701971	-3.87736519449077	-17.7598296817502	-13.81987969983	-18.6506731359393	-11.81987969983	-15.6120045562862	-4.56249185713735	-5.89506719622423	-17.2907028701971	-18.3668088368155	-16.5841110500491	-18.6506731359393	-15.4393114618188	-15.8783383498952	-16.0966739810973	-15.8783383498952	-10.3604480811927	-18.3668088368155	-16.0526529526751	-14.9675264888	-17.6376154533962	-16.7696054320235	-12.2349171991088	-2.86350354258034	-15.6120045562862	-18.3668088368155	-9.57195218638642	-17.0884570034862	-13.9675264888	-17.3668088368155	-16.5037636371826	-16.0884570034862	-8.91298910422149	-17.6506731359393	-13.81987969983	-18.3668088368155	-10.4979516049426	-13.81987969983	-17.7696054320235	-17.7696054320235	-10.4979516049426	-15.9146887762926	-17.3668088368155	-18.7598296817502	-12.81987969983	-5.85409541516792	-16.6506731359393	-13.81987969983	-13.81987969983	-13.81987969983	-17.6376154533962	-10.1194399816889	-18.6506731359393	-8.2051698557148	-16.9009375450855	-13.81987969983	-16.0526529526751	-17.3668088368155	-16.2632325162447	-17.2907028701971	-18.6506731359393	-17.1173590144285	-18.7598296817502	-18.7598296817502	-13.81987969983	-17.3668088368155	-10.2349171991088	-13.81987969983	-11.4979516049426	-17.2907028701971	-17.2907028701971	-17.2907028701971	-18.7598296817502	-16.9146887762926	-11.0125247777724	-18.7598296817502	-7.91298910422149	-14.9502334177982	-17.3668088368155	-16.1173590144285	-13.81987969983	-18.3668088368155	-5.9495149802466	-16.0776502485296	-9.11943998168891	-17.1173590144285	-18.6506731359393	-13.5117114803762	-18.3668088368155	-16.9009375450855	-18.6506731359393	-17.7598296817502	-17.6376154533962	-17.6376154533962	-17.0884570034862	-18.7598296817502	-12.2349171991088	-17.0657106352181	-16.1173590144285	-17.3668088368155	-12.2349171991088	-12.81987969983	-13.81987969983	-6.49795160494264	-17.7598296817502	-17.6376154533962	-16.7350799829412	-18.7598296817502	-9.23491719910885	-16.1173590144285	-8.69059668288504	-18.7598296817502	-18.6506731359393	-18.7598296817502	-5.56721426737976	-17.7598296817502	-9.36044808119271	-18.6506731359393	-17.3668088368155	-17.7598296817502	-17.2907028701971	-16.0526529526751	-16.9009375450855	-16.7696054320235	-17.6376154533962	-18.6506731359393	-12.81987969983	-16.5432735384498	-18.6506731359393	-17.6376154533962	-16.7598296817502	-16.9009375450855	-18.7598296817502	-18.7598296817502	-17.2907028701971	-9.73241685857967	-17.1748671810291	-18.7598296817502	-12.81987969983	-16.9146887762926	-18.6506731359393	-16.3715044120433	-18.3668088368155	-1.64651486898097	-18.7598296817502	-18.7598296817502	-17.7598296817502	-17.1173590144285	-17.3668088368155	-16.0704564159447	-17.2907028701971	-16.6406403576421	-16.6376154533962	-18.6506731359393	-18.7585485549171	-16.5432735384498	-17.7598296817502	-17.6376154533962	-16.5524889895212	-16.5432735384498	-12.81987969983	-17.7598296817502	-18.3668088368155	-9.81987969983001	-18.3668088368155	-13.81987969983	-14.4027456224957	-16.9146887762926	-12.2349171991088	-18.6506731359393	-18.6506731359393	-18.6506731359393	-14.5336947405408	-13.81987969983	-11.81987969983	-12.81987969983	-10.81987969983	-12.81987969983	-13.81987969983	-18.7598296817502	-17.2907028701971	-15.9134971903779	-15.1235556282882	-18.7598296817502
2022_04_20_neg_ctrl2_16S_PMAPS	-6.72382046973744	-3.72382046973744	-13.6663349750767	-14.5117114803762	-4.11558818969343	-18.6506731359393	-8.62194085571822	-4.87843241568524	-11.6663349750767	-5.3671269566894	-16.4817048462855	-16.5037636371826	-16.5821713905045	-14.953559900805	-6.73559763751379	-16.5037636371826	-14.0935826230279	-17.1173590144285	-18.3668088368155	-16.9146887762926	-16.8424731165667	-18.3668088368155	-18.7598296817502	-15.4169953964944	-18.3668088368155	-18.7598296817502	-15.5037636371826	-8.66633497507668	-17.3668088368155	-13.6663349750767	-15.8783383498952	-16.5524889895212	-13.6663349750767	-8.20690335643938	-15.8783383498952	-8.174481878747	-15.058108836776	-13.6663349750767	-16.5821713905045	-7.57887213382634	-17.2907028701971	-16.9009375450855	-17.1173590144285	-16.7598296817502	-16.2907028701971	-15.5841110500491	-17.2907028701971	-13.6663349750767	-17.7598296817502	-10.6663349750767	-18.6506731359393	-18.6506731359393	-15.6120045562862	-15.4764297887521	-10.3444068801893	-17.2907028701971	-18.3668088368155	-11.6663349750767	-18.6506731359393	-15.4393114618188	-15.8783383498952	-16.0966739810973	-15.8783383498952	-15.1235556282882	-18.3668088368155	-16.0526529526751	-14.9675264888	-17.6376154533962	-16.7696054320235	-17.0884570034862	-0.628273354943077	-15.6120045562862	-18.3668088368155	-17.1173590144285	-17.0884570034862	-13.9675264888	-13.6663349750767	-16.5037636371826	-16.0884570034862	-17.6360439594155	-17.6506731359393	-16.1846429313023	-18.3668088368155	-17.6506731359393	-18.3668088368155	-17.7696054320235	-17.7696054320235	-11.0813724743555	-15.9146887762926	-13.6663349750767	-18.7598296817502	-16.7818463360943	-16.1006623390052	-16.6506731359393	-16.5037636371826	-17.3668088368155	-18.7598296817502	-17.6376154533962	-16.8424731165667	-18.6506731359393	-13.6663349750767	-16.9009375450855	-17.2907028701971	-16.0526529526751	-17.3668088368155	-16.2632325162447	-17.2907028701971	-18.6506731359393	-17.1173590144285	-13.6663349750767	-18.7598296817502	-17.1748671810291	-17.3668088368155	-16.4821777111874	-18.3668088368155	-18.6506731359393	-17.2907028701971	-17.2907028701971	-17.2907028701971	-18.7598296817502	-16.9146887762926	-18.7598296817502	-18.7598296817502	-17.7696054320235	-14.9502334177982	-17.3668088368155	-16.1173590144285	-18.7598296817502	-18.3668088368155	-4.46176383082747	-16.0776502485296	-6.4375162845808	-17.1173590144285	-18.6506731359393	-4.58685019124986	-18.3668088368155	-16.9009375450855	-18.6506731359393	-17.7598296817502	-17.6376154533962	-17.6376154533962	-17.0884570034862	-18.7598296817502	-17.6506731359393	-17.0657106352181	-16.1173590144285	-17.3668088368155	-17.0884570034862	-17.7598296817502	-9.14277301901966	-18.7598296817502	-17.7598296817502	-17.6376154533962	-6.97983444789346	-18.7598296817502	-16.9146887762926	-16.1173590144285	-6.62194085571822	-18.7598296817502	-18.6506731359393	-9.85898005301907	-12.0813724743555	-17.7598296817502	-14.5336947405408	-18.6506731359393	-17.3668088368155	-12.0813724743555	-17.2907028701971	-16.0526529526751	-16.9009375450855	-16.7696054320235	-17.6376154533962	-18.6506731359393	-17.3668088368155	-16.5432735384498	-18.6506731359393	-17.6376154533962	-16.7598296817502	-16.9009375450855	-12.0813724743555	-13.6663349750767	-17.2907028701971	-16.3668088368155	-17.1748671810291	-18.7598296817502	-16.5037636371826	-16.9146887762926	-18.6506731359393	-16.3715044120433	-18.3668088368155	-18.6506731359393	-13.6663349750767	-13.6663349750767	-13.6663349750767	-13.6663349750767	-17.3668088368155	-16.0704564159447	-17.2907028701971	-16.6406403576421	-16.6376154533962	-18.6506731359393	-13.6663349750767	-16.5432735384498	-12.6663349750767	-17.6376154533962	-16.5524889895212	-16.5432735384498	-12.6663349750767	-17.7598296817502	-18.3668088368155	-18.3668088368155	-18.3668088368155	-12.6663349750767	-14.4027456224957	-16.9146887762926	-12.6663349750767	-18.6506731359393	-18.6506731359393	-18.6506731359393	-14.5336947405408	-16.9146887762926	-14.3367854762038	-15.3459595964041	-17.7598296817502	-11.6663349750767	-10.6663349750767	-12.0813724743555	-17.2907028701971	-15.9134971903779	-15.1235556282882	-18.7598296817502
